fips,date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,fips_char,county
6087,2020-05-15,1,348,1,3,0,21,1.1493910954,0.8748614334,0,8831,146,264229,86,06087,Santa Cruz
6087,2020-05-16,1,348,1,3,0,21,1.1592743514,0.8546878751,0,8866,152,264190,89,06087,Santa Cruz
6087,2020-05-17,1,348,1,3,0,21,1.1625568691,0.8133257751,0,8904,157,264150,92,06087,Santa Cruz
6087,2020-05-18,1,348,1,3,0,21,1.1590333327,0.7912489216,0,8942,163,264108,96,06087,Santa Cruz
6087,2020-05-19,1,348,1,3,0,21,1.1488152675,0.7537841041,0,8982,169,264065,99,06087,Santa Cruz
6087,2020-05-20,1,348,1,3,0,21,1.1323641765,0.7238921088,0,9023,175,264020,103,06087,Santa Cruz
6087,2020-05-21,1,348,1,3,0,21,1.1106053655,0.7128528284,0,9066,181,263974,106,06087,Santa Cruz
6087,2020-05-22,1,348,1,3,0,21,1.0848611437,0.685643529,0,9110,188,263925,110,06087,Santa Cruz
6087,2020-05-23,1,348,1,3,0,21,1.0565562195,0.6822674514,0,9156,194,263876,114,06087,Santa Cruz
6087,2020-05-24,1,348,1,3,0,21,1.0270559698,0.6619159265,0,9204,201,263824,118,06087,Santa Cruz
6087,2020-05-25,1,348,1,3,0,21,0.9974915168,0.6646769463,0,9253,209,263771,122,06087,Santa Cruz
6087,2020-05-26,1,348,1,3,0,21,0.9692272779,0.6612891239,0,9304,216,263715,127,06087,Santa Cruz
6087,2020-05-27,1,348,1,3,0,21,0.944053598,0.6627826366,0,9357,224,263658,131,06087,Santa Cruz
6087,2020-05-28,1,348,1,3,0,21,0.9226942303,0.668948555,0,9412,232,263598,136,06087,Santa Cruz
6087,2020-05-29,1,348,1,3,0,21,0.9061987135,0.6910309086,0,9468,240,263537,141,06087,Santa Cruz
6087,2020-05-30,1,348,1,3,1,21,0.8948244683,0.7058613757,0,9527,249,263473,146,06087,Santa Cruz
6087,2020-05-31,1,348,1,3,1,21,0.8889895863,0.7190927665,0,9588,258,263407,151,06087,Santa Cruz
6087,2020-06-01,1,348,1,3,1,21,0.8881048922,0.730895161,0,9650,267,263339,156,06087,Santa Cruz
6087,2020-06-02,1,348,1,3,1,21,0.8927999419,0.7641808331,0,9715,276,263269,162,06087,Santa Cruz
6087,2020-06-03,1,348,1,3,1,21,0.9019789813,0.7846250834,0,9783,286,263196,167,06087,Santa Cruz
6087,2020-06-04,1,348,1,3,1,21,0.9149511764,0.7808803332,0,9853,296,263120,173,06087,Santa Cruz
6087,2020-06-05,2,348,2,3,1,21,0.9308101274,0.7878492538,0,9925,307,263042,179,06087,Santa Cruz
6087,2020-06-06,2,348,2,3,1,21,0.949017566,0.7768197163,0,9999,317,262961,186,06087,Santa Cruz
6087,2020-06-07,2,348,2,3,1,21,0.9685186477,0.771190239,0,10077,329,262877,192,06087,Santa Cruz
6087,2020-06-08,2,348,2,3,1,21,0.9882978511,0.7712539774,0,10157,340,262790,199,06087,Santa Cruz
6087,2020-06-09,2,348,2,3,1,21,1.0085647439,0.753856424,0,10240,352,262700,206,06087,Santa Cruz
6087,2020-06-10,2,348,2,3,1,21,1.0286065946,0.7480708401,0,10325,365,262607,213,06087,Santa Cruz
6087,2020-06-11,2,348,2,3,1,21,1.0474820096,0.7253014691,0,10414,377,262511,221,06087,Santa Cruz
6087,2020-06-12,2,348,2,3,1,21,1.0647345341,0.7203210942,0,10506,390,262412,228,06087,Santa Cruz
6087,2020-06-13,2,348,2,3,1,21,1.0813110356,0.6982153624,0,10601,404,262309,236,06087,Santa Cruz
6087,2020-06-14,2,348,2,3,1,21,1.0964214681,0.716947367,0,10699,418,262203,244,06087,Santa Cruz
6087,2020-06-15,2,348,2,3,1,21,1.1092167409,0.6959331818,0,10800,433,262093,253,06087,Santa Cruz
6087,2020-06-16,2,348,2,3,1,21,1.1200204245,0.6754939189,0,10905,448,261979,262,06087,Santa Cruz
6087,2020-06-17,3,348,2,3,1,21,1.1292143843,0.6612928459,0,11014,463,261861,271,06087,Santa Cruz
6087,2020-06-18,3,348,3,3,1,21,1.1365769475,0.6476204516,0,11127,479,261740,280,06087,Santa Cruz
6087,2020-06-19,3,348,3,3,2,21,1.1423424125,0.6286355971,0,11243,496,261614,289,06087,Santa Cruz
6087,2020-06-20,3,348,3,3,2,21,1.1467618071,0.6042658171,0,11363,513,261484,299,06087,Santa Cruz
6087,2020-06-21,3,348,3,3,2,21,1.1492884304,0.6035364437,0,11487,531,261349,309,06087,Santa Cruz
6087,2020-06-22,3,348,3,3,2,21,1.1506364102,0.5973738128,0,11616,549,261210,320,06087,Santa Cruz
6087,2020-06-23,3,348,3,3,2,21,1.1505117179,0.5800893003,0,11751,568,261064,331,06087,Santa Cruz
6087,2020-06-24,3,348,3,3,2,21,1.149250166,0.5573594682,0,11889,587,260915,342,06087,Santa Cruz
6087,2020-06-25,4,348,4,3,2,21,1.1475741325,0.5636168001,0,12031,607,260761,354,06087,Santa Cruz
6087,2020-06-26,4,348,4,3,2,21,1.1453398139,0.5411677815,0,12178,628,260603,365,06087,Santa Cruz
6087,2020-06-27,4,348,4,3,2,21,1.1419132845,0.5132894219,0,12329,649,260439,378,06087,Santa Cruz
6087,2020-06-28,4,348,4,3,2,21,1.1378235106,0.5029230325,0,12486,671,260269,390,06087,Santa Cruz
6087,2020-06-29,4,348,4,3,2,21,1.1336382675,0.4868107001,0,12648,693,260094,403,06087,Santa Cruz
6087,2020-06-30,5,348,5,3,2,21,1.1290775897,0.4823537517,0,12816,717,259913,417,06087,Santa Cruz
6087,2020-07-01,5,348,5,3,3,21,1.1243961115,0.46638467,0,12989,741,259727,430,06087,Santa Cruz
6087,2020-07-02,5,348,5,3,3,21,1.1198176931,0.4561593401,0,13167,765,259534,445,06087,Santa Cruz
6087,2020-07-03,5,348,5,3,3,21,1.1155554718,0.4342957267,1,13352,791,259335,459,06087,Santa Cruz
6087,2020-07-04,6,348,6,3,3,21,1.1108473319,0.4298813469,1,13542,817,259130,474,06087,Santa Cruz
6087,2020-07-05,6,348,6,3,3,21,1.1059861041,0.4197376571,2,13739,844,258918,489,06087,Santa Cruz
6087,2020-07-06,6,348,6,3,3,21,1.101477733,0.4094921064,3,13942,871,258699,505,06087,Santa Cruz
6087,2020-07-07,6,348,6,3,3,21,,,3,14151,900,258473,522,06087,Santa Cruz
6087,2020-07-08,7,348,7,3,3,21,,,4,14368,929,258240,538,06087,Santa Cruz
6087,2020-07-09,7,348,7,3,3,21,,,5,14591,959,258000,555,06087,Santa Cruz
6087,2020-07-10,7,348,7,3,4,21,,,5,14821,990,257752,573,06087,Santa Cruz
6087,2020-07-11,7,348,7,3,4,21,,,6,15059,1022,257496,591,06087,Santa Cruz
6087,2020-07-12,8,348,8,3,4,21,,,7,15304,1055,257232,610,06087,Santa Cruz
6087,2020-07-13,8,348,8,3,4,21,,,8,15557,1089,256961,629,06087,Santa Cruz
6087,2020-07-14,8,348,8,3,4,21,,,9,15817,1123,256681,648,06087,Santa Cruz
6087,2020-07-15,9,348,9,3,4,21,,,10,16086,1158,256392,668,06087,Santa Cruz
6087,2020-07-16,9,348,9,3,4,21,,,11,16363,1195,256095,689,06087,Santa Cruz
6087,2020-07-17,9,348,9,3,5,21,,,12,16648,1232,255788,709,06087,Santa Cruz
6087,2020-07-18,10,348,10,3,5,21,,,13,16942,1270,255473,731,06087,Santa Cruz
6087,2020-07-19,10,348,10,3,5,21,,,14,17245,1309,255148,753,06087,Santa Cruz
6087,2020-07-20,10,348,10,3,5,21,,,15,17557,1349,254814,775,06087,Santa Cruz
6087,2020-07-21,11,348,11,3,5,21,,,16,17878,1390,254470,798,06087,Santa Cruz
6087,2020-07-22,11,348,11,3,5,21,,,17,18208,1432,254116,821,06087,Santa Cruz
6087,2020-07-23,11,348,11,3,6,21,,,19,18548,1475,253752,845,06087,Santa Cruz
6087,2020-07-24,12,348,12,3,6,21,,,20,18898,1519,253378,870,06087,Santa Cruz
6087,2020-07-25,12,348,12,3,6,21,,,21,19258,1564,252993,894,06087,Santa Cruz
6087,2020-07-26,13,348,13,3,6,21,,,22,19628,1609,252598,920,06087,Santa Cruz
6087,2020-07-27,13,348,13,3,6,21,,,24,20009,1656,252191,946,06087,Santa Cruz
6087,2020-07-28,13,348,13,3,7,21,,,25,20400,1704,251774,972,06087,Santa Cruz
6087,2020-07-29,14,348,14,3,7,21,,,27,20802,1752,251346,998,06087,Santa Cruz
6087,2020-07-30,14,348,14,3,7,21,,,28,21214,1802,250906,1025,06087,Santa Cruz
6087,2020-07-31,15,348,15,3,7,21,,,30,21638,1852,250455,1053,06087,Santa Cruz
6087,2020-08-01,15,348,15,3,8,21,,,31,22073,1904,249992,1081,06087,Santa Cruz
6087,2020-08-02,16,348,16,3,8,21,,,33,22520,1956,249517,1109,06087,Santa Cruz
6087,2020-08-03,16,348,16,3,8,21,,,35,22978,2009,249030,1138,06087,Santa Cruz
6087,2020-08-04,17,348,17,3,8,21,,,36,23448,2063,248530,1167,06087,Santa Cruz
6087,2020-08-05,17,348,17,3,8,21,,,38,23930,2118,248019,1197,06087,Santa Cruz
6087,2020-08-06,18,348,18,3,9,21,,,40,24423,2173,247496,1226,06087,Santa Cruz
6087,2020-08-07,18,348,18,3,9,21,,,42,24929,2230,246960,1256,06087,Santa Cruz
6087,2020-08-08,19,348,19,3,9,21,,,44,25447,2287,246412,1287,06087,Santa Cruz
6087,2020-08-09,19,348,19,3,10,21,,,46,25978,2344,245851,1317,06087,Santa Cruz
6087,2020-08-10,20,348,20,3,10,21,,,48,26521,2403,245277,1348,06087,Santa Cruz
6087,2020-08-11,20,348,20,3,10,21,,,50,27077,2462,244690,1379,06087,Santa Cruz
6087,2020-08-12,21,348,21,3,10,21,,,52,27645,2522,244090,1411,06087,Santa Cruz
6087,2020-08-13,22,348,21,3,11,21,,,54,28226,2582,243478,1442,06087,Santa Cruz
6087,2020-08-14,22,348,22,3,11,21,,,57,28820,2642,242853,1473,06087,Santa Cruz
6087,2020-08-15,23,348,23,3,11,21,,,59,29426,2703,242215,1505,06087,Santa Cruz
6087,2020-08-16,23,348,23,3,12,21,,,61,30045,2765,241564,1537,06087,Santa Cruz
6087,2020-08-17,24,348,24,3,12,21,,,64,30678,2827,240900,1568,06087,Santa Cruz
6087,2020-08-18,25,348,24,3,12,21,,,66,31323,2889,240223,1600,06087,Santa Cruz
6087,2020-08-19,25,348,25,3,12,21,,,69,31981,2951,239533,1631,06087,Santa Cruz
6087,2020-08-20,26,348,26,3,13,21,,,72,32652,3013,238832,1663,06087,Santa Cruz
6087,2020-08-21,26,348,26,3,13,21,,,74,33335,3075,238117,1694,06087,Santa Cruz
6087,2020-08-22,27,348,27,3,13,21,,,77,34030,3138,237391,1725,06087,Santa Cruz
6087,2020-08-23,28,348,27,3,14,21,,,80,34739,3200,236651,1755,06087,Santa Cruz
6087,2020-08-24,28,348,28,3,14,21,,,83,35460,3262,235900,1786,06087,Santa Cruz
6087,2020-08-25,29,348,29,3,14,21,,,86,36194,3323,235136,1816,06087,Santa Cruz
6087,2020-08-26,30,348,29,3,15,21,,,89,36939,3385,234361,1846,06087,Santa Cruz
6087,2020-08-27,30,348,30,3,15,21,,,92,37696,3445,233576,1875,06087,Santa Cruz
6087,2020-08-28,31,348,31,3,15,21,,,95,38464,3505,232778,1903,06087,Santa Cruz
6087,2020-08-29,32,348,31,3,16,21,,,98,39245,3565,231970,1931,06087,Santa Cruz
6087,2020-08-30,32,348,32,3,16,21,,,101,40037,3624,231150,1959,06087,Santa Cruz
6087,2020-08-31,33,348,33,3,16,21,,,105,40840,3682,230320,1985,06087,Santa Cruz
6087,2020-09-01,34,348,33,3,17,21,,,108,41654,3738,229481,2011,06087,Santa Cruz
6087,2020-09-02,34,348,34,3,17,21,,,112,42477,3794,228632,2037,06087,Santa Cruz
6087,2020-09-03,35,348,35,3,17,21,,,115,43311,3849,227774,2061,06087,Santa Cruz
6087,2020-09-04,36,348,35,3,17,21,,,119,44155,3902,226907,2085,06087,Santa Cruz
6087,2020-09-05,36,348,36,3,18,21,,,123,45008,3955,226030,2107,06087,Santa Cruz
6087,2020-09-06,37,348,37,3,18,21,,,126,45871,4005,225146,2129,06087,Santa Cruz
6087,2020-09-07,38,348,37,3,18,21,,,130,46743,4054,224254,2149,06087,Santa Cruz
6087,2020-09-08,38,348,38,3,19,21,,,134,47622,4102,223355,2169,06087,Santa Cruz
6087,2020-09-09,39,348,38,3,19,21,,,138,48508,4148,222450,2188,06087,Santa Cruz
6087,2020-09-10,39,348,39,3,19,21,,,142,49402,4192,221539,2205,06087,Santa Cruz
6087,2020-09-11,40,348,40,3,19,21,,,146,50303,4234,220621,2221,06087,Santa Cruz
6087,2020-09-12,41,348,40,3,20,21,,,150,51211,4274,219698,2236,06087,Santa Cruz
6087,2020-09-13,41,348,41,3,20,21,,,154,52126,4311,218770,2250,06087,Santa Cruz
6087,2020-09-14,42,348,41,3,20,21,,,158,53045,4347,217839,2262,06087,Santa Cruz
6087,2020-09-15,42,348,42,3,21,21,,,163,53968,4381,216904,2273,06087,Santa Cruz
6087,2020-09-16,43,348,43,3,21,21,,,167,54896,4412,215967,2283,06087,Santa Cruz
6087,2020-09-17,43,348,43,3,21,21,,,171,55828,4441,215026,2292,06087,Santa Cruz
6087,2020-09-18,44,348,44,3,21,21,,,176,56763,4467,214084,2299,06087,Santa Cruz
6087,2020-09-19,44,348,44,3,21,21,,,180,57702,4491,213140,2304,06087,Santa Cruz
6087,2020-09-20,45,348,45,3,22,21,,,185,58642,4512,212195,2309,06087,Santa Cruz
6087,2020-09-21,45,348,45,3,22,21,,,189,59583,4531,211251,2312,06087,Santa Cruz
6087,2020-09-22,46,348,45,3,22,21,,,194,60526,4547,210307,2313,06087,Santa Cruz
6087,2020-09-23,46,348,46,3,22,21,,,199,61469,4561,209364,2313,06087,Santa Cruz
6087,2020-09-24,47,348,46,3,22,21,,,203,62412,4572,208422,2312,06087,Santa Cruz
6087,2020-09-25,47,348,47,3,23,21,,,208,63354,4580,207483,2309,06087,Santa Cruz
6087,2020-09-26,47,348,47,3,23,21,,,213,64295,4585,206546,2305,06087,Santa Cruz
6087,2020-09-27,48,348,47,3,23,21,,,217,65234,4587,205612,2300,06087,Santa Cruz
6087,2020-09-28,48,348,48,3,23,21,,,222,66171,4587,204682,2293,06087,Santa Cruz
6087,2020-09-29,48,348,48,3,23,21,,,227,67105,4584,203757,2285,06087,Santa Cruz
6087,2020-09-30,48,348,48,3,23,21,,,232,68035,4579,202836,2275,06087,Santa Cruz
6087,2020-10-01,49,348,48,3,23,21,,,237,68961,4570,201921,2264,06087,Santa Cruz
6087,2020-10-02,49,348,49,3,23,21,,,242,69882,4559,201012,2252,06087,Santa Cruz
6087,2020-10-03,49,348,49,3,23,21,,,247,70798,4545,200109,2238,06087,Santa Cruz
6087,2020-10-04,49,348,49,3,23,21,,,252,71709,4529,199213,2224,06087,Santa Cruz
6087,2020-10-05,49,348,49,3,23,21,,,256,72614,4510,198324,2208,06087,Santa Cruz
6089,2020-03-03,0,579,0,55,0,80,,,0,0,7,180064,8,06089,Shasta
6089,2020-03-04,0,579,0,55,0,80,,,0,3,9,180059,9,06089,Shasta
6089,2020-03-05,0,579,0,55,0,80,,,0,8,11,180053,11,06089,Shasta
6089,2020-03-06,0,579,0,55,0,80,,,0,13,14,180045,13,06089,Shasta
6089,2020-03-07,0,579,0,55,0,80,,,0,19,17,180036,16,06089,Shasta
6089,2020-03-08,0,579,0,55,0,80,,,0,27,20,180025,20,06089,Shasta
6089,2020-03-09,0,579,0,55,0,80,,,0,36,25,180011,25,06089,Shasta
6089,2020-03-10,0,579,0,55,0,80,,,0,47,30,179995,29,06089,Shasta
6089,2020-03-11,0,579,0,55,0,80,,,0,60,37,179977,34,06089,Shasta
6089,2020-03-12,0,579,0,55,0,80,,,0,76,44,179956,40,06089,Shasta
6089,2020-03-13,0,579,0,55,0,80,,,0,93,51,179933,46,06089,Shasta
6089,2020-03-14,0,579,0,55,0,80,,,0,113,60,179907,51,06089,Shasta
6089,2020-03-15,0,579,0,55,0,80,,,0,136,69,179879,57,06089,Shasta
6089,2020-03-16,0,579,0,55,0,80,,,0,160,79,179848,63,06089,Shasta
6089,2020-03-17,0,579,0,55,0,80,,,0,187,88,179816,68,06089,Shasta
6089,2020-03-18,0,579,0,55,0,80,,,0,216,98,179783,72,06089,Shasta
6089,2020-03-19,0,579,0,55,0,80,,,0,246,107,179749,76,06089,Shasta
6089,2020-03-20,0,579,0,55,0,80,,,0,278,116,179715,78,06089,Shasta
6089,2020-03-21,0,579,0,55,0,80,,,0,311,124,179681,79,06089,Shasta
6089,2020-03-22,0,579,0,55,0,80,,,0,343,130,179649,79,06089,Shasta
6089,2020-03-23,0,579,0,55,0,80,,,0,375,135,179618,78,06089,Shasta
6089,2020-03-24,0,579,0,55,0,80,,,0,407,139,179586,78,06089,Shasta
6089,2020-03-25,0,579,0,55,0,80,,,0,440,143,179553,79,06089,Shasta
6089,2020-03-26,0,579,0,55,0,80,1.7058726042,1.0952702367,0,472,146,179519,80,06089,Shasta
6089,2020-03-27,0,579,0,55,0,80,1.6968530451,1.080553451,0,505,149,179485,81,06089,Shasta
6089,2020-03-28,0,579,0,55,0,80,1.6843892129,1.0668309414,0,539,152,179450,83,06089,Shasta
6089,2020-03-29,0,579,0,55,0,80,1.6687646755,1.0540208487,0,573,154,179414,84,06089,Shasta
6089,2020-03-30,0,579,0,55,0,80,1.6493540549,1.0307566988,0,608,157,179377,86,06089,Shasta
6089,2020-03-31,1,579,1,55,0,80,1.6258266588,0.9971339542,0,644,160,179340,87,06089,Shasta
6089,2020-04-01,1,579,1,55,0,80,1.5979613486,0.9705369602,0,680,163,179303,89,06089,Shasta
6089,2020-04-02,1,579,1,55,0,80,1.565679717,0.9452148484,0,717,166,179264,91,06089,Shasta
6089,2020-04-03,1,579,1,55,0,80,1.5292720362,0.9210838244,0,754,169,179225,92,06089,Shasta
6089,2020-04-04,1,579,1,55,0,80,1.4890723119,0.8980474691,0,792,173,179185,94,06089,Shasta
6089,2020-04-05,1,579,1,55,0,80,1.4458050208,0.8816701467,0,831,176,179144,96,06089,Shasta
6089,2020-04-06,1,579,1,55,0,80,1.4002418874,0.8659555769,0,871,179,179103,97,06089,Shasta
6089,2020-04-07,1,579,1,55,0,80,1.3534891194,0.8621314304,0,911,182,179062,98,06089,Shasta
6089,2020-04-08,1,579,1,55,0,80,1.3051538055,0.8587641256,0,951,185,179022,98,06089,Shasta
6089,2020-04-09,1,579,1,55,0,80,1.2566405008,0.861221705,0,991,187,178983,98,06089,Shasta
6089,2020-04-10,1,579,1,55,0,80,1.2095124174,0.8863734162,0,1031,188,178944,96,06089,Shasta
6089,2020-04-11,1,579,1,55,0,80,1.1645894052,0.9166620809,1,1070,189,178908,94,06089,Shasta
6089,2020-04-12,1,579,1,55,0,80,1.1233880659,0.9516498938,1,1108,188,178872,91,06089,Shasta
6089,2020-04-13,1,579,1,55,0,80,1.0868611251,0.9852883241,1,1145,186,178839,88,06089,Shasta
6089,2020-04-14,1,579,1,55,0,80,1.0550080836,1.0118040132,1,1180,184,178807,84,06089,Shasta
6089,2020-04-15,1,579,1,55,0,80,1.0278164883,1.0542945668,1,1214,180,178777,80,06089,Shasta
6089,2020-04-16,1,579,1,55,0,80,1.0049713941,1.0955303936,1,1246,176,178749,76,06089,Shasta
6089,2020-04-17,1,579,1,55,0,80,0.9860612759,1.1240832853,1,1276,171,178724,71,06089,Shasta
6089,2020-04-18,1,579,1,55,0,80,0.9709206571,1.1515480163,1,1304,165,178700,67,06089,Shasta
6089,2020-04-19,1,579,1,55,0,80,0.9589930574,1.1780852284,2,1331,158,178679,62,06089,Shasta
6089,2020-04-20,1,579,1,55,0,80,0.9499162977,1.1922524687,2,1355,151,178660,56,06089,Shasta
6089,2020-04-21,1,579,1,55,0,80,0.9431100108,1.1999907771,2,1377,143,178642,52,06089,Shasta
6089,2020-04-22,1,579,1,55,0,80,0.9384209316,1.2071179004,2,1398,135,178625,48,06089,Shasta
6089,2020-04-23,1,579,1,55,0,80,0.9354405038,1.2022047731,2,1417,127,178609,45,06089,Shasta
6089,2020-04-24,1,579,1,55,0,80,0.9343928258,1.2025072117,2,1435,120,178594,42,06089,Shasta
6089,2020-04-25,1,579,1,55,0,80,0.9352233552,1.1964939558,2,1452,113,178580,40,06089,Shasta
6089,2020-04-26,1,579,1,55,0,80,0.9378985848,1.1899481809,2,1468,106,178566,37,06089,Shasta
6089,2020-04-27,1,579,1,55,0,80,0.9427480305,1.1885482665,2,1483,100,178554,35,06089,Shasta
6089,2020-04-28,1,579,1,55,0,80,0.9494968196,1.1866000589,3,1497,94,178542,33,06089,Shasta
6089,2020-04-29,1,579,1,55,0,80,0.9582809706,1.1898377956,3,1510,88,178531,31,06089,Shasta
6089,2020-04-30,1,579,1,55,0,80,0.9690339336,1.1925071852,3,1522,83,178520,29,06089,Shasta
6089,2020-05-01,0,579,0,55,0,80,0.9817667836,1.2003785334,3,1534,78,178510,27,06089,Shasta
6089,2020-05-02,0,579,0,55,0,80,0.9960486679,1.2193497193,3,1545,73,178501,26,06089,Shasta
6089,2020-05-03,0,579,0,55,0,80,1.0117460878,1.2436857779,3,1555,69,178492,24,06089,Shasta
6089,2020-05-04,0,579,0,55,0,80,1.0284110436,1.2735160358,3,1565,65,178484,23,06089,Shasta
6089,2020-05-05,0,579,0,55,0,80,1.0453594861,1.3090379607,3,1574,61,178476,21,06089,Shasta
6089,2020-05-06,0,579,0,55,0,80,1.0622754858,1.3387957484,3,1582,57,178469,20,06089,Shasta
6089,2020-05-07,0,579,0,55,0,80,1.0783257548,1.3630299483,3,1590,54,178462,19,06089,Shasta
6089,2020-05-08,0,579,0,55,0,80,1.0928812664,1.3703751394,3,1598,51,178456,18,06089,Shasta
6089,2020-05-09,0,579,0,55,0,80,1.1056916543,1.3782241043,3,1605,48,178450,16,06089,Shasta
6089,2020-05-10,0,579,0,55,0,80,1.1159931829,1.3694768065,4,1612,45,178444,15,06089,Shasta
6089,2020-05-11,0,579,0,55,0,80,1.1237802047,1.3614553842,4,1618,42,178439,15,06089,Shasta
6089,2020-05-12,0,579,0,55,0,80,1.1285710374,1.3485253846,4,1624,40,178433,14,06089,Shasta
6089,2020-05-13,0,579,0,55,0,80,1.130521725,1.3421887668,4,1630,37,178429,13,06089,Shasta
6089,2020-05-14,0,579,0,55,0,80,1.1297913082,1.3193056092,4,1635,35,178424,12,06089,Shasta
6089,2020-05-15,0,579,0,55,0,80,1.1265216991,1.302928956,4,1640,33,178420,11,06089,Shasta
6089,2020-05-16,0,579,0,55,0,80,1.121116039,1.2871689276,4,1645,31,178416,11,06089,Shasta
6089,2020-05-17,0,579,0,55,0,80,1.1138912757,1.2777075317,4,1649,29,178412,10,06089,Shasta
6089,2020-05-18,0,579,0,55,0,80,1.1054093602,1.2686090444,4,1653,27,178409,9,06089,Shasta
6089,2020-05-19,0,579,0,55,0,80,1.0964544596,1.2596470962,4,1657,26,178406,9,06089,Shasta
6089,2020-05-20,0,579,0,55,0,80,1.0874157487,1.2564828446,4,1661,24,178402,8,06089,Shasta
6089,2020-05-21,0,579,0,55,0,80,1.0792146742,1.2530767881,4,1664,23,178399,8,06089,Shasta
6089,2020-05-22,0,579,0,55,0,80,1.0721690979,1.2435636655,4,1667,21,178397,7,06089,Shasta
6089,2020-05-23,0,579,0,55,0,80,1.0670038968,1.2392812279,4,1670,20,178394,7,06089,Shasta
6089,2020-05-24,0,579,0,55,0,80,1.0640475137,1.2343611595,4,1673,19,178392,6,06089,Shasta
6089,2020-05-25,0,579,0,55,0,80,1.0635967166,1.2287177907,4,1676,18,178389,6,06089,Shasta
6089,2020-05-26,0,579,0,55,0,80,1.0657212766,1.2223309804,4,1679,17,178387,6,06089,Shasta
6089,2020-05-27,0,579,0,55,0,80,1.0712522714,1.214960817,4,1681,16,178385,5,06089,Shasta
6089,2020-05-28,0,579,0,55,0,80,1.0800522495,1.2066469795,4,1683,15,178383,5,06089,Shasta
6089,2020-05-29,0,579,0,55,0,80,1.0927614441,1.202978151,4,1685,14,178381,5,06089,Shasta
6089,2020-05-30,0,579,0,55,0,80,1.109055769,1.1925008819,4,1687,13,178380,4,06089,Shasta
6089,2020-05-31,0,579,0,55,0,80,1.1287655162,1.1810376652,4,1689,12,178378,4,06089,Shasta
6089,2020-06-01,0,579,0,55,0,80,1.1521511268,1.1627398156,4,1691,11,178377,4,06089,Shasta
6089,2020-06-02,0,579,0,55,0,80,1.1782254705,1.1494392983,4,1693,11,178375,3,06089,Shasta
6089,2020-06-03,0,579,0,55,0,80,1.2069656291,1.1353692264,4,1694,10,178374,3,06089,Shasta
6089,2020-06-04,0,579,0,55,0,80,1.2378037993,1.1206935108,4,1696,9,178373,3,06089,Shasta
6089,2020-06-05,0,579,0,55,0,80,1.2694569493,1.100009028,4,1697,9,178371,3,06089,Shasta
6089,2020-06-06,0,579,0,55,0,80,1.3012100013,1.0792957061,4,1698,8,178370,3,06089,Shasta
6089,2020-06-07,0,579,0,55,0,80,1.3321009688,1.0588312465,4,1700,8,178369,2,06089,Shasta
6089,2020-06-08,0,579,0,55,0,80,1.3613241612,1.0561687402,4,1701,7,178368,2,06089,Shasta
6089,2020-06-09,0,579,0,55,0,80,1.3877268094,1.0312264441,4,1702,7,178367,2,06089,Shasta
6089,2020-06-10,0,579,0,55,0,80,1.4104827437,1.0362043771,4,1703,6,178367,2,06089,Shasta
6089,2020-06-11,0,579,0,55,0,80,1.4285236685,1.0021288972,4,1704,6,178366,2,06089,Shasta
6089,2020-06-12,0,579,0,55,0,80,1.4412709866,0.9638080473,4,1705,6,178365,2,06089,Shasta
6089,2020-06-13,0,579,0,55,0,80,1.4479300575,0.9330182257,4,1706,5,178364,2,06089,Shasta
6089,2020-06-14,0,579,0,55,0,80,1.4488548264,0.8865632463,4,1706,5,178364,1,06089,Shasta
6089,2020-06-15,0,579,0,55,0,80,1.4433978364,0.8592710302,4,1707,5,178363,1,06089,Shasta
6089,2020-06-16,0,579,0,55,0,80,1.432142858,0.8163320411,4,1708,4,178362,1,06089,Shasta
6089,2020-06-17,0,579,0,55,0,80,1.4152696316,0.7750149004,4,1709,4,178362,1,06089,Shasta
6089,2020-06-18,0,579,0,55,0,80,1.3937663461,0.7465813482,4,1709,4,178361,1,06089,Shasta
6089,2020-06-19,0,579,0,55,0,80,1.3685078022,0.7192318455,4,1710,3,178361,1,06089,Shasta
6089,2020-06-20,0,579,0,55,0,80,1.3404079357,0.7042495675,4,1710,3,178360,1,06089,Shasta
6089,2020-06-21,0,579,0,55,0,80,1.3099611534,0.6783977804,4,1711,3,178360,1,06089,Shasta
6089,2020-06-22,0,579,0,55,0,80,1.2784158507,0.6759571195,4,1711,3,178359,1,06089,Shasta
6089,2020-06-23,0,579,0,55,0,80,1.2459738088,0.6622283195,4,1712,3,178359,1,06089,Shasta
6089,2020-06-24,0,579,0,55,0,80,1.2141159677,0.6656513834,4,1712,2,178359,1,06089,Shasta
6089,2020-06-25,0,579,0,55,0,80,1.1857981381,0.6507320259,4,1713,2,178358,0,06089,Shasta
6089,2020-06-26,0,579,0,55,0,80,1.1590815041,0.6526709511,4,1713,2,178358,0,06089,Shasta
6089,2020-06-27,0,579,0,55,0,80,1.134923469,0.642324267,4,1713,2,178358,0,06089,Shasta
6089,2020-06-28,0,579,0,55,0,80,1.1128460216,0.6429239745,4,1714,2,178357,0,06089,Shasta
