date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,fips_char,fips
2020-09-10,292,1204,273,47,120,130,,,1928,464780,15246,291617,5728,06077,6077
2020-09-11,283,1204,265,47,116,130,,,1954,467052,14481,289660,5413,06077,6077
2020-09-12,274,1204,257,47,111,130,,,1979,469199,13745,287814,5113,06077,6077
2020-09-13,266,1204,249,47,107,130,,,2002,471226,13036,286072,4827,06077,6077
2020-09-14,257,1204,241,47,103,130,,,2025,473140,12355,284430,4555,06077,6077
2020-09-15,248,1204,233,47,99,130,,,2047,474945,11703,282883,4297,06077,6077
2020-09-16,240,1204,225,47,95,130,,,2069,476648,11078,281426,4052,06077,6077
2020-09-17,232,1204,218,47,91,130,,,2089,478253,10480,280053,3819,06077,6077
2020-09-18,223,1204,210,47,87,130,,,2109,479766,9910,278762,3598,06077,6077
2020-09-19,215,1204,203,47,83,130,,,2128,481191,9366,277546,3389,06077,6077
2020-09-20,207,1204,195,47,79,130,,,2146,482533,8847,276401,3192,06077,6077
2020-09-21,199,1204,188,47,76,130,,,2164,483797,8353,275324,3004,06077,6077
2020-09-22,192,1204,181,47,72,130,,,2180,484987,7884,274311,2828,06077,6077
2020-09-23,184,1204,174,47,69,130,,,2197,486107,7437,273359,2661,06077,6077
2020-09-24,177,1204,167,47,65,130,,,2212,487160,7014,272463,2503,06077,6077
2020-09-25,170,1204,161,47,62,130,,,2227,488151,6612,271621,2354,06077,6077
2020-09-26,163,1204,155,47,59,130,,,2241,489083,6231,270830,2214,06077,6077
2020-09-27,157,1204,148,47,56,130,,,2254,489960,5870,270086,2081,06077,6077
2020-09-28,150,1204,142,47,54,130,,,2267,490783,5529,269387,1956,06077,6077
2020-09-29,144,1204,137,47,51,130,,,2279,491558,5205,268730,1838,06077,6077
2020-09-30,138,1204,131,47,48,130,,,2291,492285,4900,268113,1727,06077,6077
2020-10-01,132,1204,125,47,46,130,,,2302,492969,4611,267534,1623,06077,6077
2020-10-02,127,1204,120,47,43,130,,,2313,493612,4338,266990,1525,06077,6077
2020-10-03,121,1204,115,47,41,130,,,2323,494215,4081,266478,1432,06077,6077
2020-10-04,116,1204,110,47,39,130,,,2333,494783,3837,265998,1345,06077,6077
2020-10-05,111,1204,105,47,37,130,,,2342,495315,3608,265547,1263,06077,6077
2020-03-10,0,1564,0,68,0,162,,,0,0,22,845955,27,06111,6111
2020-03-11,0,1564,0,68,0,162,1.6986223415,1.0973632072,0,13,30,845932,37,06111,6111
2020-03-12,0,1564,0,68,0,162,1.7050871207,0.9627064243,0,30,41,845902,50,06111,6111
2020-03-13,0,1564,0,68,0,162,1.7097458846,0.8920795227,0,54,55,845861,67,06111,6111
2020-03-14,0,1564,0,68,0,162,1.7125577623,0.8508532847,0,86,73,845806,90,06111,6111
2020-03-15,0,1564,0,68,0,162,1.7131152051,0.8160513486,0,129,99,845732,121,06111,6111
2020-03-16,0,1564,0,68,0,162,1.71136152,0.7992370859,0,186,132,845634,161,06111,6111
2020-03-17,0,1564,0,68,0,162,1.7066012369,0.7775172504,0,262,177,845509,211,06111,6111
2020-03-18,0,1564,0,68,0,162,1.6985068956,0.7683068801,0,360,233,845353,269,06111,6111
2020-03-19,0,1564,0,68,0,162,1.6862233416,0.7314383179,0,483,302,845161,338,06111,6111
2020-03-20,1,1564,1,68,0,162,1.6698418179,0.689979235,0,637,385,844930,415,06111,6111
2020-03-21,1,1564,1,68,0,162,1.64895117,0.6671423321,0,823,483,844658,500,06111,6111
2020-03-22,1,1564,1,68,1,162,1.6234482304,0.6456368831,0,1045,595,844346,590,06111,6111
2020-03-23,2,1564,2,68,1,162,1.5932294946,0.6023987565,0,1305,721,843995,681,06111,6111
2020-03-24,2,1564,2,68,1,162,1.5594503752,0.5717354295,0,1601,856,843612,769,06111,6111
2020-03-25,3,1564,3,68,2,162,1.5205811686,0.5425414841,0,1931,997,843204,847,06111,6111
2020-03-26,4,1564,4,68,2,162,1.4784254432,0.514296275,0,2289,1137,842783,909,06111,6111
2020-03-27,5,1564,4,68,2,162,1.4341475061,0.4866636956,0,2669,1271,842364,948,06111,6111
2020-03-28,5,1564,5,68,3,162,1.3888225733,0.4708803632,0,3059,1389,841963,960,06111,6111
2020-03-29,6,1564,6,68,3,162,1.3429506625,0.449481427,0,3447,1483,841593,941,06111,6111
2020-03-30,7,1564,7,68,4,162,1.297633892,0.4394692411,0,3822,1548,841264,895,06111,6111
2020-03-31,8,1564,7,68,4,162,1.2533497693,0.4176119501,0,4180,1585,840941,861,06111,6111
2020-04-01,9,1564,8,68,5,162,1.2110136832,0.41828632,0,4527,1606,840611,843,06111,6111
2020-04-02,9,1564,9,68,5,162,1.1713050733,0.4066551975,0,4869,1619,840278,834,06111,6111
2020-04-03,10,1564,9,68,6,162,1.134163561,0.3942830179,0,5208,1626,839943,830,06111,6111
2020-04-04,11,1564,10,68,6,162,1.0995325375,0.3869596252,0,5547,1632,839607,828,06111,6111
2020-04-05,11,1564,10,68,6,162,1.0682551009,0.3959886434,0,5884,1636,839269,828,06111,6111
2020-04-06,11,1564,11,68,7,162,1.0399945584,0.3868262512,0,6222,1639,838932,828,06111,6111
2020-04-07,12,1564,11,68,7,162,1.0146396666,0.394145578,0,6560,1641,838593,829,06111,6111
2020-04-08,12,1564,11,68,7,162,0.991692569,0.3949963318,0,6898,1644,838254,829,06111,6111
2020-04-09,12,1564,12,68,7,162,0.9710113977,0.3951929691,0,7237,1646,837915,830,06111,6111
2020-04-10,13,1564,12,68,7,162,0.9522536893,0.3890608477,0,7575,1649,837575,831,06111,6111
2020-04-11,13,1564,12,68,8,162,0.9352730025,0.3939627497,0,7915,1651,837235,832,06111,6111
2020-04-12,13,1564,12,68,8,162,0.9193851884,0.3985491666,0,8254,1653,836894,833,06111,6111
2020-04-13,13,1564,13,68,8,162,0.9051683593,0.396879709,0,8594,1655,836554,834,06111,6111
2020-04-14,14,1564,13,68,8,162,0.8920979545,0.4006528098,0,8935,1657,836212,834,06111,6111
2020-04-15,14,1564,13,68,8,162,0.880365271,0.3982662411,0,9275,1659,835871,835,06111,6111
2020-04-16,14,1564,13,68,8,162,0.8702007287,0.3896534863,0,9616,1661,835529,836,06111,6111
2020-04-17,14,1564,13,68,8,162,0.8620723867,0.4035469419,0,9957,1662,835188,836,06111,6111
2020-04-18,14,1564,13,68,8,162,0.8554327968,0.4054636264,0,10299,1664,834846,837,06111,6111
2020-04-19,14,1564,13,68,8,162,0.8508137039,0.4067970437,0,10641,1666,834503,837,06111,6111
2020-04-20,14,1564,13,68,8,162,0.8483016117,0.4017487196,0,10983,1667,834161,838,06111,6111
2020-04-21,14,1564,13,68,8,162,0.8478275492,0.413432575,0,11325,1668,833818,839,06111,6111
2020-04-22,14,1564,13,68,9,162,0.8502128251,0.4185175078,0,11667,1670,833475,839,06111,6111
2020-04-23,14,1564,14,68,9,162,0.8556200822,0.4169565672,0,12010,1671,833132,840,06111,6111
2020-04-24,14,1564,14,68,9,162,0.863300475,0.408965926,0,12352,1672,832789,840,06111,6111
2020-04-25,14,1564,14,68,9,162,0.873532774,0.4175591212,0,12695,1673,832446,841,06111,6111
2020-04-26,15,1564,14,68,9,162,0.8863726085,0.4196260829,0,13038,1674,832103,841,06111,6111
2020-04-27,15,1564,14,68,9,162,0.9014836333,0.4268109111,0,13381,1675,831759,841,06111,6111
2020-04-28,15,1564,14,68,9,162,0.9183968331,0.4334754963,0,13724,1676,831416,841,06111,6111
2020-04-29,15,1564,14,68,9,162,0.9367738691,0.4454910111,0,14068,1677,831073,841,06111,6111
2020-04-30,15,1564,14,68,9,162,0.9559634955,0.4457249457,0,14411,1677,830729,841,06111,6111
2020-05-01,15,1564,14,68,9,162,0.9755144261,0.4400810782,0,14754,1678,830386,842,06111,6111
2020-05-02,15,1564,14,68,9,162,0.995093316,0.4402026422,0,15097,1678,830043,842,06111,6111
2020-05-03,15,1564,14,68,9,162,1.0142075481,0.428911336,0,15441,1679,829699,841,06111,6111
2020-05-04,15,1564,14,68,9,162,1.0320971832,0.4352940486,0,15784,1679,829356,841,06111,6111
2020-05-05,15,1564,14,68,9,162,1.0484185971,0.4305824622,0,16127,1679,829013,841,06111,6111
2020-05-06,15,1564,14,68,9,162,1.0628882136,0.4148584383,0,16470,1679,828670,841,06111,6111
2020-05-07,15,1564,14,68,9,162,1.0760643,0.4110548299,0,16813,1679,828327,841,06111,6111
2020-05-08,15,1564,14,68,9,162,1.0871143656,0.4078649506,0,17156,1679,827985,840,06111,6111
2020-05-09,15,1564,14,68,9,162,1.0959185511,0.4053234013,0,17499,1679,827642,840,06111,6111
2020-05-10,15,1564,14,68,9,162,1.1027287647,0.3860369538,0,17842,1678,827300,840,06111,6111
2020-05-11,15,1564,14,68,9,162,1.107401593,0.3731410191,0,18184,1678,826958,839,06111,6111
2020-05-12,15,1564,14,68,9,162,1.1099930627,0.3723929262,0,18527,1678,826616,839,06111,6111
2020-05-13,15,1564,14,68,9,162,1.1111811415,0.3662764548,0,18869,1677,826274,838,06111,6111
2020-05-14,15,1564,14,68,9,162,1.1109658922,0.3605650892,0,19211,1676,825933,838,06111,6111
2020-05-15,15,1564,14,68,9,162,1.1095209997,0.355208691,0,19552,1676,825592,837,06111,6111
2020-05-16,15,1564,14,68,9,162,1.107129782,0.3443519707,0,19894,1675,825251,836,06111,6111
2020-05-17,15,1564,14,68,9,162,1.1036107286,0.3395943313,0,20235,1674,824911,836,06111,6111
2020-05-18,15,1564,14,68,9,162,1.0994861669,0.3292379843,0,20576,1673,824571,835,06111,6111
2020-05-19,15,1564,14,68,9,162,1.0951617675,0.3420333362,0,20916,1672,824231,834,06111,6111
2020-05-20,15,1564,14,68,9,162,1.0903777481,0.3318673583,0,21257,1670,823892,833,06111,6111
2020-05-21,15,1564,14,68,9,162,1.0856224278,0.3274665984,0,21596,1669,823553,833,06111,6111
2020-05-22,15,1564,14,68,9,162,1.0811549332,0.3229827502,0,21936,1668,823214,832,06111,6111
2020-05-23,15,1564,14,68,9,162,1.0773502141,0.3183075753,0,22275,1666,822876,831,06111,6111
2020-05-24,15,1564,14,68,9,162,1.0742032234,0.3076690279,0,22613,1665,822538,830,06111,6111
2020-05-25,15,1564,14,68,9,162,1.0724761782,0.3081675829,0,22952,1663,822201,829,06111,6111
2020-05-26,15,1564,14,68,9,162,1.07151761,0.2968972923,0,23289,1661,821863,829,06111,6111
2020-05-27,15,1564,14,68,9,162,1.0721583526,0.3024858286,0,23629,1661,821518,835,06111,6111
2020-05-28,15,1564,14,68,9,162,1.0744939724,0.2902645878,0,23972,1665,821163,847,06111,6111
2020-05-29,15,1564,14,68,9,162,1.0782726704,0.2891737717,0,24321,1673,820797,863,06111,6111
2020-05-30,15,1564,14,68,9,162,1.0837834074,0.2875829589,0,24677,1686,820420,884,06111,6111
2020-05-31,15,1564,14,68,9,162,1.0911599321,0.2854535397,0,25043,1705,820029,909,06111,6111
2020-06-01,15,1564,14,68,9,162,1.0998906288,0.2829332046,0,25419,1731,819624,938,06111,6111
2020-06-02,15,1564,14,68,9,162,1.1103804071,0.2914520718,0,25809,1763,819201,971,06111,6111
2020-06-03,15,1564,14,68,9,162,1.1224422567,0.2937436185,0,26213,1803,818760,1009,06111,6111
2020-06-04,15,1564,14,68,9,162,1.1356916125,0.2841453562,0,26633,1850,818298,1051,06111,6111
2020-06-05,15,1564,14,68,9,162,1.1494970945,0.2801600568,0,27071,1905,817812,1098,06111,6111
2020-06-06,15,1564,14,68,9,162,1.1639784942,0.2875266423,0,27530,1968,817300,1152,06111,6111
2020-06-07,16,1564,15,68,10,162,1.1785771521,0.2717653674,0,28012,2040,816759,1211,06111,6111
2020-06-08,16,1564,15,68,10,162,1.1939507031,0.2731009081,0,28519,2122,816185,1277,06111,6111
2020-06-09,16,1564,15,68,10,162,1.2094481193,0.2686271894,0,29055,2215,815577,1350,06111,6111
2020-06-10,17,1564,16,68,10,162,1.2249904816,0.2468199878,0,29620,2317,814939,1422,06111,6111
2020-06-11,17,1564,16,68,11,162,1.2405366539,0.2423321945,0,30215,2427,814272,1495,06111,6111
2020-06-12,18,1564,17,68,11,162,1.2556227969,0.2437507028,0,30840,2544,813573,1569,06111,6111
2020-06-13,18,1564,17,68,11,162,1.2703427136,0.2337279261,0,31495,2667,812841,1645,06111,6111
2020-06-14,19,1564,18,68,12,162,1.2847685077,0.2353370608,0,32183,2796,812073,1725,06111,6111
2020-06-15,20,1564,19,68,12,162,1.2983738835,0.2314095271,0,32904,2931,811271,1807,06111,6111
2020-06-16,21,1564,19,68,13,162,1.3110768863,0.2219689833,0,33658,3072,810431,1893,06111,6111
2020-06-17,22,1564,20,68,13,162,1.3226832682,0.2070715041,0,34448,3220,809551,1982,06111,6111
2020-06-18,22,1564,21,68,14,162,1.3330260448,0.2040858017,0,35275,3374,808631,2075,06111,6111
2020-06-19,23,1564,22,68,14,162,1.341384259,0.1958994904,1,36141,3534,807668,2172,06111,6111
2020-06-20,24,1564,23,68,15,162,1.3482068447,0.2054769849,3,37048,3702,806660,2274,06111,6111
2020-06-21,26,1564,24,68,15,162,1.3524674521,0.2042470535,5,37997,3877,805606,2379,06111,6111
2020-06-22,27,1564,25,68,16,162,1.3542082518,0.1979710252,7,38989,4059,804503,2489,06111,6111
2020-06-23,28,1564,26,68,17,162,1.3536023566,0.1923724294,9,40028,4248,803350,2603,06111,6111
2020-06-24,29,1564,28,68,18,162,1.3501670854,0.1875906041,11,41114,4446,802146,2722,06111,6111
2020-06-25,31,1564,29,68,18,162,1.3458690011,0.1715108461,14,42249,4652,800887,2845,06111,6111
2020-06-26,32,1564,30,68,19,162,1.3395163421,0.167571198,16,43436,4866,799573,2973,06111,6111
2020-06-27,34,1564,32,68,20,162,1.3312524957,0.1641832624,19,44675,5089,798200,3106,06111,6111
2020-06-28,35,1564,33,68,21,162,1.3215822553,0.1496543122,22,45970,5320,796768,3244,06111,6111
2020-06-29,37,1564,35,68,22,162,1.3108462371,0.1412065284,25,47322,5561,795273,3387,06111,6111
2020-06-30,39,1564,36,68,23,162,1.299835304,0.1270646029,28,48733,5810,793714,3534,06111,6111
2020-07-01,40,1564,38,68,24,162,1.2883044941,0.1188462556,31,50206,6069,792088,3687,06111,6111
2020-07-02,42,1564,40,68,25,162,1.2767229469,0.1106425549,34,51742,6338,790394,3846,06111,6111
2020-07-03,44,1564,41,68,26,162,1.2645836457,0.1025998639,38,53343,6616,788629,4009,06111,6111
2020-07-04,46,1564,43,68,28,162,1.252693443,0.1,42,55012,6904,786792,4178,06111,6111
2020-07-05,48,1564,45,68,29,162,1.2413326116,0.1,45,56751,7202,784879,4351,06111,6111
2020-07-06,51,1564,47,68,30,162,1.2302454507,0.1,49,58562,7510,782889,4531,06111,6111
2020-07-07,53,1564,49,68,32,162,,,54,60448,7829,780818,4716,06111,6111
2020-07-08,55,1564,52,68,33,162,,,58,62412,8160,778650,4919,06111,6111
2020-07-09,58,1564,54,68,34,162,,,63,64464,8509,776373,5144,06111,6111
2020-07-10,60,1564,56,68,36,162,,,67,66612,8881,773977,5393,06111,6111
2020-07-11,63,1564,59,68,38,162,,,72,68865,9280,771451,5665,06111,6111
2020-07-12,66,1564,61,68,39,162,,,77,71235,9710,768785,5961,06111,6111
2020-07-13,69,1564,64,68,41,162,,,83,73730,10174,765971,6281,06111,6111
2020-07-14,72,1564,67,68,43,162,,,88,76361,10675,762995,6625,06111,6111
2020-07-15,75,1564,70,68,45,162,,,94,79137,11216,759848,6996,06111,6111
2020-07-16,80,1564,75,68,47,162,,,102,82072,11799,756515,7394,06111,6111
2020-07-17,85,1564,80,68,49,162,,,110,85174,12427,752985,7823,06111,6111
2020-07-18,90,1564,85,68,52,162,,,119,88457,13103,749241,8284,06111,6111
2020-07-19,96,1564,91,68,54,162,,,128,91934,13830,745269,8779,06111,6111
2020-07-20,102,1564,97,68,57,162,,,138,95621,14613,741051,9310,06111,6111
2020-07-21,109,1564,103,68,60,162,,,149,99532,15454,736571,9879,06111,6111
2020-07-22,116,1564,109,68,63,162,,,160,103678,16352,731836,10467,06111,6111
2020-07-23,123,1564,116,68,66,162,,,171,108066,17304,726857,11058,06111,6111
2020-07-24,131,1564,124,68,70,162,,,184,112700,18302,721629,11653,06111,6111
2020-07-25,139,1564,131,68,74,162,,,197,117578,19338,716144,12260,06111,6111
2020-07-26,148,1564,140,68,78,162,,,210,122705,20405,710394,12882,06111,6111
2020-07-27,157,1564,148,68,82,162,,,225,128083,21504,704380,13518,06111,6111
2020-07-28,166,1564,157,68,87,162,,,240,133724,22636,698102,14156,06111,6111
2020-07-29,176,1564,166,68,91,162,,,257,139627,23796,691558,14797,06111,6111
2020-07-30,186,1564,176,68,96,162,,,274,145791,24979,684750,15440,06111,6111
2020-07-31,197,1564,186,68,101,162,,,292,152218,26180,677681,16083,06111,6111
2020-08-01,208,1564,197,68,107,162,,,311,158906,27396,670356,16720,06111,6111
2020-08-02,219,1564,207,68,112,162,,,331,165849,28618,662785,17348,06111,6111
2020-08-03,231,1564,218,68,118,162,,,353,173044,29841,654977,17961,06111,6111
2020-08-04,243,1564,230,68,124,162,,,375,180487,31063,646935,18560,06111,6111
2020-08-05,255,1564,241,68,129,162,,,398,188164,32271,638683,19135,06111,6111
2020-08-06,267,1564,253,68,135,162,,,423,196072,33465,630223,19686,06111,6111
2020-08-07,280,1564,265,68,141,162,,,449,204194,34632,621581,20207,06111,6111
2020-08-08,293,1564,277,68,148,162,,,475,212519,35767,612771,20691,06111,6111
2020-08-09,305,1564,290,68,154,162,,,503,221038,36866,603806,21137,06111,6111
2020-08-10,318,1564,302,68,160,162,,,533,229724,37916,594720,21538,06111,6111
2020-08-11,331,1564,314,68,166,162,,,563,238571,38916,585520,21890,06111,6111
2020-08-12,344,1564,326,68,172,162,,,594,247547,39852,576244,22191,06111,6111
2020-08-13,357,1564,338,68,178,162,,,627,256642,40721,566902,22437,06111,6111
2020-08-14,369,1564,350,68,184,162,,,661,265823,41511,557531,22628,06111,6111
2020-08-15,381,1564,362,68,189,162,,,696,275077,42219,548142,22762,06111,6111
2020-08-16,393,1564,373,68,195,162,,,731,284376,42835,538763,22842,06111,6111
2020-08-17,404,1564,384,68,200,162,,,768,293694,43352,529420,22867,06111,6111
2020-08-18,415,1564,395,68,205,162,,,806,303010,43770,520138,22834,06111,6111
2020-08-19,426,1564,405,68,210,162,,,845,312299,44087,510941,22741,06111,6111
2020-08-20,436,1564,414,68,214,162,,,885,321541,44301,501851,22589,06111,6111
2020-08-21,445,1564,423,68,218,162,,,925,330710,44409,492890,22382,06111,6111
2020-08-22,453,1564,431,68,221,162,,,967,339783,44410,484077,22122,06111,6111
2020-08-23,461,1564,439,68,225,162,,,1009,348739,44306,475431,21811,06111,6111
2020-08-24,468,1564,445,68,227,162,,,1051,357559,44097,466969,21454,06111,6111
2020-08-25,474,1564,451,68,230,162,,,1095,366224,43787,458705,21053,06111,6111
2020-08-26,480,1564,457,68,231,162,,,1138,374716,43380,450653,20613,06111,6111
2020-08-27,484,1564,461,68,233,162,,,1182,383021,42880,442824,20137,06111,6111
2020-08-28,487,1564,464,68,234,162,,,1226,391127,42292,435225,19629,06111,6111
2020-08-29,490,1564,467,68,234,162,,,1271,399021,41621,427867,19094,06111,6111
2020-08-30,492,1564,469,68,234,162,,,1315,406694,40872,420752,18536,06111,6111
2020-08-31,492,1564,469,68,234,162,,,1360,414135,40053,413887,17960,06111,6111
2020-09-01,492,1564,469,68,233,162,,,1404,421339,39169,407273,17369,06111,6111
2020-09-02,491,1564,469,68,231,162,,,1448,428300,38229,400912,16769,06111,6111
2020-09-03,489,1564,467,68,229,162,,,1493,435015,37238,394805,16162,06111,6111
2020-09-04,486,1564,464,68,227,162,,,1536,441481,36205,388949,15552,06111,6111
