cumulative_fatalities_upper_bound,hospitalizations_lower_bound,icu_num,cumulative_cases_num,cases_lower_bound,current_hospitalizations_lower_bound,icu_upper_bound,location_id,intervention_date_id,current_icu_lower_bound,hospitalizations_num,fatalities_lower_bound,hospitalizations_upper_bound,current_icu_upper_bound,cases_num,portfolio_id,data_type,current_hospitalizations_num,cases_upper_bound,cumulative_fatalities_lower_bound,cumulative_cases_lower_bound,current_icu_num,fatalities_upper_bound,fatalities_num,icu_lower_bound,intervention_length,intervention_level,current_hospitalizations_upper_bound,future_scenario_id,cumulative_cases_upper_bound,cumulative_fatalities_num,date_str,date,scenario
14515.39,245.1,836.98,185098.14,1974.71,1399.99,2281.05,5,3,164.84,4306.11,13.06,9928.01,6086.98,4542.33,2,,27865.55,9923.72,2916.68,75483.67,3365.7,659.16,235.01,27.77,30,1,48268.85,14,298419.19,8405.48,,2020-07-01,1-3
15388.25,268.8,867.22,189691.31,2086.49,1524.04,2307.29,5,3,175.81,4410.28,14.08,9958.54,6111.87,4644.53,2,,28931.42,9954.8,2949.83,77552.87,3518.47,700.78,250.45,30.32,30,1,48588.68,14,302614.96,8733.85,,2020-07-02,1-3
16343.27,294.82,895.63,194386.32,2095.52,1661.1,2325.83,5,3,188.17,4518.07,15.22,9991.68,6161.44,4743.43,2,,29966.4,9988.42,2986.19,79790.81,3667.12,738.29,266.09,33.12,30,1,48876.8,14,306795.76,9090.83,,2020-07-03,1-3
17376.87,323.05,922.43,199177.29,2104.48,1812.23,2340.27,5,3,202.03,4629.03,16.48,10027.38,6203.78,4838.2,2,,30978.67,10024.53,3026.11,82061.65,3810.82,771.32,281.8,36.21,30,1,49135.53,14,310960.32,9477.47,,2020-07-04,1-3
18484.66,352.87,947.81,204061.9,2113.36,1978.06,2352.47,5,3,217.52,4739.57,17.88,10062.9,6280.03,4930.41,2,,31974.3,10060.4,3069.98,84340.53,3949.17,800.09,297.43,39.59,30,1,49366.82,14,315107.33,9894.6,,2020-07-05,1-3
19661.96,384.35,971.91,209035.99,2122.17,2158.8,2363.21,5,3,234.76,4846.91,19.41,10095.64,6368.65,5016.6,2,,32955.94,10093.46,3118.24,86628.1,4082.02,825.09,312.85,43.26,30,1,49572.36,14,319951.23,10342.83,,2020-07-06,1-3
20904.04,417.95,994.82,214092.98,2130.91,2354.93,2372.73,5,3,253.84,4947.44,21.09,10124.15,6471.8,5099.13,2,,33923.19,10122.24,3171.37,88924.27,4209.51,846.87,327.88,47.25,30,1,49753.62,14,330059.54,10822.54,,2020-07-07,1-3
22206.06,454.21,1016.6,219232.01,2139.58,2567.4,2381.12,5,3,274.87,5036.47,22.93,10147.72,6558.74,5176.72,2,,34872.81,10146.04,3229.91,91228.97,4331.99,865.92,342.41,51.55,30,1,50168.64,14,340194.1,11333.86,,2020-07-08,1-3
23563.01,493.72,1037.11,224440.87,2148.17,2797.62,2388.41,5,3,297.99,5112.17,24.93,10165.92,6631.81,5238.34,2,,35797.23,10164.44,3294.43,93542.12,4449.75,882.63,356.36,56.21,30,1,50594.87,14,350349.8,11876.81,,2020-07-09,1-3
24969.69,537.05,1056.12,229704.11,2156.7,3047.43,2394.61,5,3,323.33,5173.1,27.1,10178.75,6693.19,5288.44,2,,36688.59,10177.46,3365.57,95863.62,4562.92,897.3,369.7,61.25,30,1,50988.43,14,360521.19,12451.31,,2020-07-10,1-3
26420.7,584.76,1073.38,235014.79,2165.16,3319.05,2399.76,5,3,351.06,5220.31,29.48,10186.12,6744.78,5331.06,2,,37539.48,10184.99,3444.03,98193.41,4671.45,910.16,382.44,66.74,30,1,51351.67,14,370702.89,13057.12,,2020-07-11,1-3
27910.41,637.44,1088.76,240361.06,2173.54,3615.05,2403.91,5,3,381.37,5253.4,32.06,10215.97,6788.22,5358.19,2,,38343.19,10214.81,3530.59,100531.41,4775.09,921.4,394.59,72.71,30,1,51686.51,14,380889.45,13693.86,,2020-07-12,1-3
29432.98,695.69,1102.22,245727,2181.86,3938.38,2407.1,5,3,414.5,5274.39,34.88,10265.13,6824.86,5371.84,2,,39093.53,10264.15,3626.08,102877.53,4873.52,931.14,406.14,79.24,30,1,51994.54,14,391075.57,14361,,2020-07-13,1-3
30982.49,760.16,1113.89,251102.34,2190.11,4292.29,2409.36,5,3,450.71,5289.4,37.97,10308.4,6855.83,5378.06,2,,39788.42,10307.59,3731.43,105231.7,4966.49,939.51,417.05,86.38,30,1,52277.12,14,401255.97,15057.79,,2020-07-14,1-3
32552.89,831.52,1124.01,256482.02,2198.3,4680.39,2410.73,5,3,490.31,5302.61,41.34,10343.12,6882.03,5380.98,2,,40431.34,10342.44,3847.69,107593.84,5053.85,946.58,427.32,94.22,30,1,52535.44,14,411425.46,15783.24,,2020-07-15,1-3
34138.18,910.5,1132.81,261862.52,2206.41,5106.67,2411.24,5,3,533.65,5312.67,45.04,10371.55,6904.19,5379.16,2,,41026.4,10370.99,3976.03,109963.87,5135.63,952.43,436.98,102.83,30,1,52770.56,14,421578.85,16536.14,,2020-07-16,1-3
35732.37,997.9,1140.44,267238.12,2216.26,5575.48,2410.9,5,3,581.12,5317.91,49.1,10393.38,6922.89,5370.97,2,,41574.92,10392.9,4117.83,112341.73,5211.93,957.12,446.05,112.3,30,1,52983.46,14,431711.03,17315.17,,2020-07-17,1-3
37329.62,1094.54,1147.03,272609.17,2389.45,6091.57,2409.72,5,3,633.17,5320.77,53.55,10407.23,6938.59,5371.57,2,,42078,10406.83,4274.85,114727.33,5282.87,960.7,454.55,122.73,30,1,53175.02,14,441816.82,18118.91,,2020-07-18,1-3
38924.28,1201.35,1152.73,277980.62,2397.09,6660.13,2407.7,5,3,690.28,5323.47,58.45,10413,6951.68,5371.15,2,,42539.32,10412.67,4449.41,117120.61,5348.59,963.2,462.5,134.23,30,1,53346.1,14,451891.05,18945.81,,2020-07-19,1-3
40510.93,1319.26,1157.7,283350.63,2404.65,7286.77,2404.83,5,3,753.01,5324.31,63.84,10412.9,6962.46,5368.06,2,,42962.49,10412.62,4644.8,119521.48,5409.33,964.66,469.89,146.91,30,1,53497.5,14,461928.44,19794.23,,2020-07-20,1-3
42084.44,1449.33,1162.02,288715.05,2412.14,7977.59,2401.1,5,3,821.94,5320.81,69.77,10404.94,6971.16,5359.81,2,,43348.4,10404.71,4776.1,121929.89,5465.32,965.1,476.73,160.89,30,1,53630.01,14,471923.61,20662.43,,2020-07-21,1-3
43640.01,1592.62,1165.71,294068.85,2419.56,8739.14,2396.48,5,3,897.75,5313.77,76.3,10390.52,6978,5347.17,2,,43696.75,10390.33,4849.73,124345.75,5516.81,964.53,483.02,176.31,30,1,53744.37,14,481870.98,21548.67,,2020-07-22,1-3
45173.22,1750.28,1168.82,299409.02,2426.91,9578.49,2390.92,5,3,981.15,5306.24,83.5,10368.57,6983.14,5333.15,2,,44009.4,10368.41,4930.3,126768.99,5564,962.98,488.77,193.3,30,1,53841.31,14,491764.79,22451.16,,2020-07-23,1-3
46680,1923.49,1171.42,304735.31,2434.19,10503.19,2384.38,5,3,1072.93,5300.16,91.42,10339.83,6986.72,5319.67,2,,44290.73,10339.7,5018.53,129199.54,5607.13,960.42,494,212.03,30,1,53921.56,14,501598.95,23368.02,,2020-07-24,1-3
48156.72,2113.46,1173.58,310048.13,2441.4,11521.29,2376.79,5,3,1173.95,5294.72,100.16,10303.59,6988.86,5305.86,2,,44545.44,10303.48,5115.18,131637.35,5646.45,956.88,498.74,232.64,30,1,53985.8,14,511367.04,24297.35,,2020-07-25,1-3
49600.12,2321.41,1175.29,315345.83,2448.54,12641.29,2368.07,5,3,1285.12,5286.93,109.77,10260.15,6989.67,5288.71,2,,44775.91,10260.05,5221.11,134082.32,5682.23,952.31,503.03,255.32,30,1,54034.72,14,521062.17,25237.3,,2020-07-26,1-3
51007.38,2548.56,1176.49,320622.85,2455.62,13872.15,2358.12,5,3,1407.44,5272.25,120.35,10208.89,6989.25,5263.62,2,,44980.61,10208.81,5337.27,136534.41,5714.65,946.72,506.88,280.23,30,1,54068.98,14,530676.95,26186.09,,2020-07-27,1-3
52376.11,2795.36,1176.99,325871.27,2607.14,15222.92,2346.83,5,3,1541.98,5246.8,131.99,10149.74,6987.68,5233.94,2,,45153.86,10149.68,5464.68,139036.79,5743.77,940.06,510.31,307.56,30,1,54089.22,14,540203.3,27142.06,,2020-07-28,1-3
53704.29,2907.29,1176.62,331088.97,2897.47,16702.91,2334.05,5,3,1689.87,5211.4,144.78,10082.07,6985.04,5200.08,2,,45288.68,10082.01,5604.49,141786.13,5769.49,932.29,513.32,337.48,30,1,54096.07,14,549632.42,28103.66,,2020-07-29,1-3
54990.33,2790.04,1175.28,336269.91,2790.04,18322.8,2319.62,5,3,1852.27,5171.27,158.83,10005.44,6981.39,5161.33,2,,45381.85,10005.39,5757.91,144838.21,5791.57,923.37,515.91,370.21,30,1,54090.14,14,558954.61,29069.39,,2020-07-30,1-3
56233.02,2666.78,1172.99,341411.45,2666.78,20092.95,2303.34,5,3,2030.43,5130.69,171.87,9919.04,6976.81,5121.98,2,,45435.48,9919,5926.28,148213.04,5809.82,913.25,518.06,405.95,30,1,54072.01,14,568159.13,30037.68,,2020-07-31,1-3
57431.51,2538.67,1169.83,346513.93,2538.67,22021.89,2284.99,5,3,2225.7,5090.82,167.66,9822.03,6971.35,5083.19,2,,45454.33,9822,6111.11,151931.36,5824.13,901.85,519.76,444.84,30,1,54042.24,14,577234.13,31006.96,,2020-08-01,1-3
58585.32,2407.05,1165.87,351577.71,2407.05,24114.17,2264.31,5,3,2439.31,5050.98,163.24,9713.25,6965.07,5044.29,2,,45442.83,9713.22,6314.06,156010.5,5834.53,889.11,521.02,486.94,30,1,54001.38,14,586166.49,31975.69,,2020-08-02,1-3
59694.32,2290.16,1161.18,356603.24,2342.84,26367.22,2241.03,5,3,2672.4,5010.69,158.68,9591.37,6958.02,5007.48,2,,45404.63,9591.35,6537.01,160461.01,5841.1,874.95,521.85,532.13,30,1,53949.95,14,594941.74,32942.39,,2020-08-03,1-3
60758.65,2218.83,1155.79,361593.03,2349.79,28764.58,2214.83,5,3,2925.71,4969.77,154.17,9454.75,6950.26,4971.21,2,,45342.65,9454.73,6782.13,165279,5843.98,859.31,522.27,579.97,30,1,53888.44,14,603544.14,33905.69,,2020-08-04,1-3
61778.76,2094.03,1149.65,366544,2356.67,29161.74,2185.38,5,3,3199.22,4920.9,149.55,9301.44,6941.83,4929.61,2,,45255.78,9301.42,7052.06,170432.71,5843.31,842.13,522.28,629.42,30,1,53817.33,14,611956.69,34864.31,,2020-08-05,1-3
63317.93,1926.84,1142.61,371449.46,2363.5,27915,2152.38,5,3,3491.52,4861.61,144.73,9129.17,6932.77,4879.63,2,,45138.83,9129.16,7350.09,175844.06,5839.12,832.54,521.88,678.48,30,1,53737.07,14,620161.46,35817.09,,2020-08-06,1-3
65098.83,1766.17,1134.51,376299.6,2370.27,26637.36,2115.52,5,3,3798.87,4791.77,139.76,8935.43,6923.13,4818.73,2,,44985.43,8935.42,7680.36,181378.63,5831.31,833.48,521.06,724.06,30,1,53648.08,14,628139.92,36762.98,,2020-08-07,1-3
66849.06,1629.81,1125.22,381083.35,2376.99,25343.71,2074.55,5,3,4114.73,4712.62,134.69,8717.57,6912.93,4747.23,2,,44790.21,8717.56,8047.43,186877.82,5819.67,833.9,519.8,703.68,30,1,53550.78,14,635873.5,37701.05,,2020-08-08,1-3
68566.84,1511.99,1114.66,385791.76,2383.65,24049.04,2029.31,5,3,4175.64,4627.56,129.6,8473.06,6902.22,4668.81,2,,44550.79,8473.06,8455.36,192225.7,5803.91,833.82,518.09,676.84,30,1,53445.52,14,643344.31,38630.43,,2020-08-09,1-3
70250.68,1408.59,1102.84,390421.55,2390.26,22767.49,2002.93,5,3,3998.32,4541.42,124.54,8199.93,6891.01,4592.08,2,,44269.03,8199.92,8907,197388.28,5783.72,833.22,515.94,649.79,30,1,53399.27,14,650535.81,39550.25,,2020-08-10,1-3
71899.31,1315.81,1089.86,394976.82,2396.82,21511.59,1998.63,5,3,3817.61,4457.61,119.57,7897.21,6879.35,4518.36,2,,43950.65,7897.2,9404.09,202391.25,5758.94,832.12,513.39,622.82,30,1,53482.33,14,657433.62,40459.7,,2020-08-11,1-3
73511.68,1232.43,1075.83,399458.07,2403.32,20291.74,1993.81,5,3,3635.27,4371.3,114.72,7565.56,6867.79,4444.11,2,,43600.73,7565.56,9947.76,207279.18,5729.5,830.52,510.44,596.12,30,1,53547.91,14,664026.2,41358,,2020-08-12,1-3
75086.98,1156.74,1060.8,403864.71,2409.77,19115.98,1988.44,5,3,3453.05,4282.87,110.02,7250.73,6864.82,4369,2,,43220.73,7250.4,10538.91,212092.76,5695.4,828.4,507.12,569.84,30,1,53596.76,14,670305.86,42244.42,,2020-08-13,1-3
76624.57,1087.64,1044.86,408195.77,2416.16,17990.05,1982.48,5,3,3272.58,4193.16,105.47,7200.3,6860.69,4292.95,2,,42812.73,7200.01,11178.12,216858.02,5656.7,825.76,503.44,544.1,30,1,53629.62,14,676268.94,43118.28,,2020-08-14,1-3
78124.01,1024.34,1028.19,412450.4,2422.5,16917.78,1975.87,5,3,3095.35,4104.28,101.1,7146.26,6855.45,4216.05,2,,42380.17,7146.01,11865.43,221592.59,5613.55,822.59,499.41,518.98,30,1,53647.2,14,681916.13,43978.96,,2020-08-15,1-3
79584.99,966.09,1010.96,416631.07,2428.79,15902.92,1968.57,5,3,2922.68,4016.62,96.88,7088.3,6849.13,4145.94,2,,41927.17,7088.07,12600.37,226306.81,5566.24,818.86,495.06,494.57,30,1,53650.14,14,687252.56,44825.86,,2020-08-16,1-3
81007.39,912.24,993.33,420743.34,2435.03,14945.22,1960.52,5,3,2755.67,3931.09,92.83,7026.04,6841.78,4079.28,2,,41457.59,7025.84,13381.96,231006.94,5515.14,814.56,490.42,470.94,30,1,53639.1,14,692287.18,45658.45,,2020-08-17,1-3
82391.2,862.23,975.49,424789.72,2441.22,14045.42,1951.64,5,3,2595.19,3848.52,88.94,6959.05,6833.42,4014.28,2,,40975.87,6958.88,14208.87,235696.82,5460.7,809.65,485.56,448.15,30,1,53614.67,14,697032.71,46476.26,,2020-08-18,1-3
83736.52,815.6,957.6,428773.66,2447.36,13203.07,1941.84,5,3,2441.91,3770.09,85.19,6886.86,6824.09,3953.86,2,,40486.51,6886.7,15079.47,240378.8,5403.41,804.11,480.53,426.21,30,1,53577.42,14,701504.12,47278.89,,2020-08-19,1-3
85043.56,771.98,939.79,432697.87,2453.45,12416.01,1931.03,5,3,2296.28,3693.56,81.58,6808.88,6813.79,3894.79,2,,39993.32,6808.75,15991.95,245054.4,5343.8,797.89,475.37,405.15,30,1,53527.89,14,705717.96,48066.01,,2020-08-20,1-3
86312.65,730.54,922.08,436563.69,2459.48,11681.1,1919.09,5,3,2158.52,3616.29,78.1,6724.49,6802.56,3837.13,2,,39496.64,6724.37,16944.36,249724.46,5282.31,791.93,470.1,384.98,30,1,53466.58,14,709691.43,48837.39,,2020-08-21,1-3
87544.18,688.27,904.48,440370.78,2378.6,10994.97,1905.88,5,3,2028.65,3539,74.75,6632.98,6790.39,3776.47,2,,38995.63,6632.87,17934.61,254389.4,5219.31,790.42,464.75,365.65,30,1,53393.96,14,713441.01,49592.81,,2020-08-22,1-3
88738.6,645.25,887.05,444117.35,2293.82,10354.04,1891.28,5,3,1906.52,3462.98,71.51,6533.57,6777.29,3716.77,2,,38490.36,6533.48,18960.55,259049.34,5155.09,788.63,459.33,347.05,30,1,53310.46,14,716982.63,50332.13,,2020-08-23,1-3
89896.44,604.32,869.84,447803.43,2145.17,9754.95,1875.1,5,3,1791.9,3388.65,68.38,6425.48,6763.27,3654.81,2,,37981.67,6425.4,20019.94,263704.15,5089.88,786.54,453.83,329.15,30,1,53216.5,14,720331.49,51055.26,,2020-08-24,1-3
91018.29,566.23,852.86,451428.62,1985.36,9194.52,1857.16,5,3,1684.45,3314.66,65.35,6307.91,6748.31,3597.15,2,,37469.48,6307.84,21110.49,268353.53,5023.9,784.15,448.19,311.94,30,1,53112.45,14,723501.21,51762.08,,2020-08-25,1-3
92104.76,531.1,836.16,455000.56,1846.46,8669.82,1837.29,5,3,1583.8,3243.04,62.42,6180.14,6771.8,3548.71,2,,36954.41,6180.08,22229.82,272997.07,4957.32,781.44,442.42,295.45,30,1,52998.63,14,726503.78,52452.51,,2020-08-26,1-3
93156.51,498.85,819.7,458526.18,1724.17,8178.15,1815.27,5,3,1489.58,3170.22,59.59,6041.6,6791.26,3502.73,2,,36436.05,6041.55,23375.54,277634.24,4890.29,778.4,436.54,279.7,30,1,52875.35,14,729350.66,53126.5,,2020-08-27,1-3
94174.25,469.28,803.47,462002.34,1615.22,7717.06,1790.94,5,3,1401.37,3096.85,56.85,5891.98,6806.64,3450.64,2,,35912.5,5891.93,24545.21,282264.47,4822.89,775.01,430.54,264.68,30,1,52742.87,14,732052,53784.05,,2020-08-28,1-3
95158.67,442.11,787.49,465425.54,1517.14,7284.3,1764.1,5,3,1318.8,3025.14,54.21,5731.32,6818.51,3397.47,2,,35383.95,5731.28,25736.36,286887.14,4755.19,771.24,424.43,250.39,30,1,52601.42,14,734648.82,54425.18,,2020-08-29,1-3
96110.53,417.08,771.79,468799.9,1428.04,6877.86,1734.65,5,3,1241.5,2953.47,51.66,5560.08,6827.32,3352.73,2,,34850.54,5560.05,26080.42,291501.62,4687.28,767.07,418.17,236.83,30,1,52451.18,14,737243.14,55049.94,,2020-08-30,1-3
97030.58,393.92,756.34,472131.8,1346.49,6495.86,1702.49,5,3,1169.09,2881.63,49.21,5379.19,6833.42,3311.38,2,,34311.22,5379.16,26131.12,296107.24,4619.25,762.46,411.75,223.97,30,1,52292.32,14,739843.12,55658.37,,2020-08-31,1-3
97919.57,372.45,741.11,475422.75,1271.93,6136.63,1667.62,5,3,1101.26,2811.34,46.85,5190.02,6837.12,3270.31,2,,33766.46,5189.99,26179.4,300703.21,4551.15,757.38,405.21,211.81,30,1,52124.93,14,742448.37,56250.55,,2020-09-01,1-3
0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,,0,0,0,0,0,0,0,0,30,2,0,15,0,0,,2020-03-01,2-3
0.01,0.55,0.01,22.91,19.64,0.21,0.05,5,3,0,1.29,0,3.2,0.02,39.26,3,,0.39,72.84,0,10.84,0.01,0.01,0,0.01,30,2,0.87,15,39.7,0,,2020-03-02,2-3
0.05,2.32,0.08,86.21,49.9,1.21,0.3,5,3,0.02,4.99,0,12.2,0.16,90.15,3,,2.3,155.51,0,45.81,0.05,0.06,0.01,0.03,30,2,5.16,15,152.1,0.01,,2020-03-03,2-3
0.18,6.08,0.22,214.67,91.84,0,0.95,5,3,0.08,18.79,0.01,138.4,0.57,168.92,3,,6.71,244.41,0.01,122.42,0.2,0.17,0.04,0,30,2,16.57,15,354.93,0.04,,2020-03-04,2-3
0.53,12.46,0.66,419.01,152.16,11.1,2.06,5,3,0.26,22.64,0.02,57.03,1.58,236.63,3,,20.13,273.37,0.04,243.33,0.57,0.42,0.09,0.26,30,2,36.39,15,599.58,0.12,,2020-03-05,2-3
1.23,21.13,1.38,682.25,230.22,28.47,3.85,5,3,0.64,32.02,0.06,54.49,3.42,286.73,3,,42.9,301.15,0.1,433.36,1.35,0.82,0.2,0.65,30,2,68.48,15,868.11,0.29,,2020-03-06,2-3
2.49,0,2.46,983.93,303.35,51.4,6.41,5,3,1.34,45.79,0.11,77.66,6.35,315.56,3,,77.1,328.68,0.22,704.19,2.75,1.42,0.37,1.16,30,2,119.33,15,1171.44,0.61,,2020-03-07,2-3
4.54,45.9,3.91,1312.15,326.9,84.05,9.7,5,3,2.49,70.8,0.2,108.76,10.65,340.79,3,,123.6,355.94,0.42,1019.85,5.01,2.24,0.62,1.89,30,2,175.88,15,1511.86,1.17,,2020-03-08,2-3
7.63,61.64,5.88,1665.45,350.05,127.94,13.95,5,3,4.21,93,0.32,141.84,16.49,365.78,3,,187.1,382.94,0.74,1358.34,8.32,3.31,0.97,2.87,30,2,269.29,15,1879.15,2.06,,2020-03-09,2-3
12.04,81.28,8.35,2043.63,373,184.4,19.08,5,3,6.66,119.18,0.48,181.93,24.1,390.55,3,,268.19,409.68,1.23,1719.88,12.95,4.65,1.43,4.13,30,2,389.83,15,2273.04,3.38,,2020-03-10,2-3
18.06,103.12,11.4,2446.47,395.77,256.08,25.24,5,3,9.99,150.77,0.7,227.06,33.64,415.1,3,,368.93,436.17,1.94,2104.28,19.13,6.27,2.01,5.71,30,2,542.34,15,2693.28,5.27,,2020-03-11,2-3
25.99,130.33,15.09,2873.76,418.36,344.09,32.5,5,3,14.36,187.47,0.97,279.7,45.33,439.44,3,,492.38,462.4,2.92,2511.36,27.13,8.17,2.73,7.66,30,2,730.91,15,3139.63,7.85,,2020-03-12,2-3
36.15,160.34,19.52,3325.27,440.77,446.14,41,5,3,19.97,233.03,1.31,340.85,59.39,463.56,3,,641.26,488.39,4.25,2940.94,37.23,10.39,3.6,10.03,30,2,961.51,15,3611.84,11.28,,2020-03-13,2-3
48.9,196.88,24.83,3800.8,462.99,565.89,50.97,5,3,27.04,283.9,1.72,413.06,76.16,487.47,3,,821.36,514.13,5.99,3392.83,49.8,12.95,4.64,12.87,30,2,1242.19,15,4109.67,15.73,,2020-03-14,2-3
64.65,239.29,31.18,4300.14,485.03,706.41,62.7,5,3,35.81,345.8,2.22,499.33,96.71,511.17,3,,1037.63,539.62,8.25,3866.86,65.26,15.9,5.88,16.27,30,2,1582.56,15,4632.88,21.4,,2020-03-15,2-3
83.88,288.81,38.78,4825.98,506.89,872.33,76.6,5,3,46.56,421.19,2.82,611.36,126.3,542.85,3,,1297.65,589.63,11.13,4363.71,84.17,19.31,7.34,20.32,30,2,1996.42,15,5181.22,28.53,,2020-03-16,2-3
107.17,346.76,47.89,5390.64,528.58,1065.81,93.06,5,3,59.64,509.64,3.54,744.15,162.79,587.68,3,,1610.49,728.89,14.78,4881.46,107.21,23.29,9.08,25.12,30,2,2499.91,15,5756.76,37.38,,2020-03-17,2-3
135.07,412.5,58.68,6007.03,550.09,1290.74,112.17,5,3,75.42,604.25,4.4,861.91,207.25,647.39,3,,1982.31,884.16,19.29,5420.81,135.01,27.88,11.11,30.77,30,2,3120.9,15,6450.77,48.23,,2020-03-18,2-3
168.36,485.07,71.16,6692.73,571.43,1548.76,133.82,5,3,94.34,717.66,5.42,1055.78,261.38,726.06,3,,2415.15,1050.58,24.85,5981.64,168.38,33.16,13.49,37.33,30,2,3811.72,15,7327.84,61.43,,2020-03-19,2-3
207.61,563.56,85.41,7465.84,592.6,1839.9,157.6,5,3,116.77,833.25,6.62,1234.01,326.01,822.3,3,,2912.57,1222.71,31.63,6563.67,207.91,39.1,16.23,44.86,30,2,4625.31,15,8366.9,77.35,,2020-03-20,2-3
253.54,645.45,101.31,8339.63,619.45,2162.46,182.92,5,3,143.08,949.02,8.02,1398.05,402.14,927.5,3,,3471.83,1390.49,39.84,7170.64,254.14,45.66,19.37,53.34,30,2,5540.5,15,9571.08,96.37,,2020-03-21,2-3
306.66,726.87,118.54,9321.78,691.64,2511.51,208.68,5,3,173.56,1056.78,9.64,1548.42,490.21,1036.31,3,,4083.52,1540.64,49.69,7849.25,307.33,52.69,22.9,62.71,30,2,6535.98,15,10978.79,118.9,,2020-03-22,2-3
367.24,804.63,136.56,10407.41,773.68,2878.99,233.46,5,3,208.36,1150.27,11.46,1688.71,589.94,1132.44,3,,4731.3,1682.45,61.38,8609.53,367.33,59.91,26.77,72.84,30,2,7581.61,15,12592.41,145.27,,2020-03-23,2-3
435.23,876.19,154.76,11580.03,848.67,3254.64,255.96,5,3,247.44,1227.72,13.48,1801.07,700.17,1210.16,3,,5395.63,1796.03,75.1,9442.65,433.52,67.02,30.91,83.52,30,2,8641.01,15,14333.35,175.79,,2020-03-24,2-3
510.27,935.26,172.65,12820.76,914.64,3627.49,275.29,5,3,290.58,1283,15.67,1886.22,819.01,1268.91,3,,6058.73,1882.17,91.02,10337.71,504.88,73.7,35.25,94.53,30,2,9678.36,15,16174.04,210.66,,2020-03-25,2-3
591.73,978.17,189.69,14111.24,961.27,3986.61,295.8,5,3,337.39,1321.78,18,1947.42,944.02,1309.96,3,,6702.77,1944.16,109.28,11283.19,580.16,79.71,39.69,105.63,30,2,10662.84,15,18088.55,250,,2020-03-26,2-3
678.79,985.42,205.53,15434.9,972.23,4324.04,317.08,5,3,387.32,1346.47,20.43,1989.05,1072.45,1335.53,3,,7314.23,1986.43,129.99,12267.72,657.97,84.88,44.14,116.6,30,2,11570.38,15,20054.94,293.83,,2020-03-27,2-3
770.51,972.94,219.92,16777.58,962.33,4633.35,335.66,5,3,439.71,1359,22.94,2015.57,1201.49,1348.25,3,,7883.34,2013.47,153.22,13280.67,736.88,89.11,48.51,124.83,30,2,12384.07,15,22055.71,342.1,,2020-03-28,2-3
865.92,952.99,232.77,18127.63,943.12,4909.25,351.47,5,3,493.87,1358.5,25.47,2030.95,1328.46,1350.74,3,,8404.32,2029.26,179.02,14312.57,815.54,92.38,52.73,131.56,30,2,13093.56,15,24077.68,394.69,,2020-03-29,2-3
964.05,925.27,243.99,19476.08,916.95,5149.52,364.57,5,3,549.06,1351.79,28.01,2038.46,1450.94,1345.34,3,,8872.58,2037.1,207.39,15355.31,892.76,94.74,56.74,137.16,30,2,13704.5,15,26111.27,451.4,,2020-03-30,2-3
1064,893.16,253.61,20816.48,914.24,5353.83,375.15,5,3,604.56,1339.53,30.54,2040.63,1566.85,1335.44,3,,9287.26,2039.54,238.33,16402.12,967.51,96.24,60.5,141.63,30,2,14321.69,15,28149.87,511.99,,2020-03-31,2-3
1164.97,858.43,261.71,22145.9,935.87,5521.97,389.58,5,3,659.7,1323.27,33.02,2039.36,1674.5,1323.54,3,,9648.93,2038.48,271.82,17447.49,1038.96,96.99,63.99,145,30,2,15069.08,15,30189.06,576.19,,2020-04-01,2-3
1266.25,822.46,268.37,23463.1,957.29,5618.07,403.02,5,3,713.86,1304.22,35.45,2035.96,1772.6,1310.59,3,,9959.53,2035.25,307.79,18486.99,1106.47,97.1,67.17,147.35,30,2,15744.45,15,32226.03,643.7,,2020-04-02,2-3
1367.24,786.06,273.73,24766.41,978.5,5685.2,414.88,5,3,754.71,1283.2,37.81,2031.36,1860.25,1295.85,3,,10221.92,2030.79,346.18,19517.17,1169.54,100.26,70.05,148.77,30,2,16347.91,15,34259.12,714.22,,2020-04-03,2-3
1467.47,749.79,277.9,26054.38,995.71,5728.17,425.3,5,3,750.21,1261.14,40.09,2034.93,1936.88,1279.97,3,,10439.32,2034.24,386.93,20535.36,1227.87,104.29,72.61,149.33,30,2,16880.76,15,36287.39,787.43,,2020-04-04,2-3
1566.55,714.1,281,27326.21,964.93,5750.64,434.45,5,3,742.48,1238.63,42.3,2057.81,2016.6,1263.8,3,,10615.3,2057.25,429.95,21539.55,1281.28,107.8,74.87,149.13,30,2,17345.4,15,38310.4,863.02,,2020-04-05,2-3
1664.17,679.31,283.17,28583.46,970.06,5633.54,442.44,5,3,732.21,1215.89,44.41,2080.51,2125.89,1250.91,3,,10753.58,2080.05,475.17,22528.24,1329.71,110.8,76.83,148.26,30,2,17745.11,15,40327.99,940.69,,2020-04-06,2-3
1760.11,645.66,284.5,29828.26,963.56,5508.44,449.4,5,3,720.02,1193.28,46.44,2103.18,2228.53,1238.67,3,,10857.76,2102.8,522.5,23500.34,1373.17,113.3,78.51,146.8,30,2,18083.42,15,42340.14,1020.14,,2020-04-07,2-3
1854.2,613.28,285.11,31061.43,963.82,5380.19,457.67,5,3,706.42,1171.15,48.39,2125.81,2324.14,1228.19,3,,10931.34,2125.51,571.85,24462.14,1411.76,115.31,79.91,144.84,30,2,18385.38,15,44346.89,1101.11,,2020-04-08,2-3
