cumulative_fatalities_upper_bound,hospitalizations_lower_bound,icu_num,cumulative_cases_num,cases_lower_bound,current_hospitalizations_lower_bound,icu_upper_bound,location_id,intervention_date_id,current_icu_lower_bound,hospitalizations_num,fatalities_lower_bound,hospitalizations_upper_bound,current_icu_upper_bound,cases_num,portfolio_id,data_type,current_hospitalizations_num,cases_upper_bound,cumulative_fatalities_lower_bound,cumulative_cases_lower_bound,current_icu_num,fatalities_upper_bound,fatalities_num,icu_lower_bound,intervention_length,intervention_level,current_hospitalizations_upper_bound,future_scenario_id,cumulative_cases_upper_bound,cumulative_fatalities_num,date_str,date,scenario
1242.13,111.64,52.3,20867.83,415.26,451.17,171.12,11,1,58.06,357.84,7.47,1048.65,586.11,626.76,1,,1871.26,1034.73,377.72,15038.51,229.45,34.09,17.95,18.29,30,0,4980.23,1,26835.49,630.94,,2020-05-14,0-1
1278.11,121.09,57.34,21503.56,449.28,487.2,189.68,11,1,61.59,397.34,7.97,1171.85,635.99,645.77,1,,2042.72,1160.74,391.72,15470.57,243.63,36.39,19.22,19.65,30,0,5506.99,1,27932.37,650.13,,2020-05-15,0-1
1316.72,131.24,63.01,22160.68,485.91,526.64,210.55,11,1,65.69,441.09,8.55,1306.06,694.05,668.4,1,,2236.82,1297.19,406.6,15937.94,260.33,39.12,20.68,21.18,30,0,6101.45,1,29160.46,670.78,,2020-05-16,0-1
1358.42,142.16,69.38,22840.86,525.38,569.61,233.82,11,1,70.33,489.46,8.99,1451,760.85,693.15,1,,2455.56,1443.91,422.49,16443.34,279.76,42.31,22.37,22.87,30,0,6766.77,1,30530.17,693.11,,2020-05-17,0-1
1403.7,153.9,76.5,23549.1,567.9,616.29,259.55,11,1,75.53,542.81,9.4,1605.53,836.89,725.88,1,,2701.02,1599.88,439.55,16989.71,302.15,46,24.3,24.71,30,0,7505.14,1,32051.35,717.35,,2020-05-18,0-1
1453.1,166.53,84.44,24294.24,613.72,666.88,287.7,11,1,81.3,601.44,9.86,1766.69,922.6,764.9,1,,2975.43,1762.18,457.96,17580.24,327.72,50.25,26.48,26.7,30,0,8316.63,1,33732.02,743.78,,2020-05-19,0-1
1507.24,180.14,93.23,25082.18,624.18,721.61,318.06,11,1,87.64,665.33,10.38,1927.51,1018.23,812.6,1,,3280.96,1923.92,476.56,18218.16,356.73,55.1,28.95,28.85,30,0,9196.74,1,35575.49,772.7,,2020-05-20,0-1
1566.77,194.78,102.94,25921.01,628.79,780.76,350.03,11,1,94.58,734.05,10.96,2073.18,1123.61,865.58,1,,3619.34,2070.32,487.41,18891.35,389.45,60.63,31.73,31.15,30,0,10131.33,1,37574.66,804.45,,2020-05-21,0-1
1632.42,210.37,113.55,26814.05,633.36,844.57,382.28,11,1,102.14,806.35,11.6,2177.31,1237.77,921.47,1,,3991.34,2175.04,498.9,19571.14,426.1,66.91,34.85,33.64,30,0,11088.13,1,39702.03,839.46,,2020-05-22,0-1
1705.01,226.42,125.01,27764.4,637.88,912.93,412.5,11,1,110.34,880.25,12.3,2209.7,1358.25,979.14,1,,4396.09,2207.92,511.1,20255.66,466.88,74.01,38.33,36.34,30,0,12009.86,1,41900.55,878.23,,2020-05-23,0-1
1785.44,243.07,137.21,28771.49,642.36,985.6,437.92,11,1,119.2,954.3,13.08,2166.94,1480.72,1034.59,1,,4830.96,2165.54,524.08,20944.75,511.85,82.02,42.2,39.25,30,0,12826.31,1,44093.34,921.38,,2020-05-24,0-1
1874.72,260.73,150.06,29834.41,646.79,1062.6,456.76,11,1,128.72,1028.48,13.94,2088.26,1599.49,1093.37,1,,5292.81,2087.15,537.93,21638.36,560.99,91.05,46.48,42.42,30,0,13491.73,1,46221.3,969.6,,2020-05-25,0-1
1974,279.62,163.51,30959.52,651.17,1144.27,469.16,11,1,138.89,1103.76,14.88,2081.79,1709.24,1157.27,1,,5779.2,2075.38,552.72,22336.42,614.21,101.2,51.19,45.87,30,0,14008.69,1,48270.75,1023.62,,2020-05-26,0-1
2084.73,300.04,177.56,32151.37,693.27,1231.21,476.61,11,1,149.76,1180.93,15.92,2190.44,1806.44,1226.6,1,,6289.04,2185.16,568.56,23038.93,671.46,112.64,56.34,49.62,30,0,14411.01,1,50260.92,1084.23,,2020-05-27,0-1
2208.31,322.16,192.2,33413.47,697.6,1323.98,480.6,11,1,161.35,1258.23,17.05,2222.15,1889.97,1297.35,1,,6820.35,2217.85,585.54,23745.76,732.6,125.55,61.95,53.72,30,0,14731.55,1,52212.91,1152.07,,2020-05-28,0-1
2346.95,346.22,207.34,34745.22,701.88,1423.39,482.49,11,1,173.72,1332.98,18.3,2244.38,1959.84,1366.17,1,,7369.78,2229.1,603.77,24456.89,797.55,140.32,68.02,58.19,30,0,14996.78,1,54144.87,1227.98,,2020-05-29,0-1
2503.81,372.43,222.78,36144.31,706.12,1530.28,483.19,11,1,186.96,1403.27,19.67,2405.05,2017.25,1430.84,1,,7931.33,2391.71,623.39,25172.29,866.08,157.53,74.56,62.57,30,0,15343.85,1,56065.88,1312.84,,2020-05-30,0-1
2683.73,401.01,238.26,37603.9,710.3,1645.57,501.07,11,1,201.15,1465.42,21.16,2517.5,2063.83,1486.45,1,,8497.41,2505.92,644.51,25891.9,937.78,178.08,81.59,67.27,30,0,15655.44,1,57981.38,1407.65,,2020-05-31,0-1
2941.09,432.19,253.35,39113.06,714.45,1770.23,528.9,11,1,216.4,1517.08,22.8,2555.02,2101.36,1529.67,1,,9057.62,2545.03,667.29,26615.66,1011.97,202.88,89.13,72.37,30,0,15922.66,1,59893.72,1513.53,,2020-06-01,0-1
3251.64,466.21,267.7,40660.82,718.54,1905.3,545.37,11,1,232.82,1557.2,24.6,2522.97,2131.51,1565.09,1,,9601.88,2514.36,691.89,27343.55,1087.7,231.8,97.16,77.89,30,0,16157.17,1,61803.86,1631.75,,2020-06-02,0-1
3585.3,503.34,281.2,42241.81,722.59,2051.88,551.23,11,1,250.55,1593.94,26.57,2461.52,2155.76,1596.81,1,,10124.69,2454.08,718.47,28075.49,1163.92,263.05,105.58,83.9,30,0,16366.46,1,63712.03,1763.53,,2020-06-03,0-1
3940.9,543.84,294.01,43856.09,737.97,2211.17,550.62,11,1,269.71,1632.48,28.72,2406.98,2175.33,1632.39,1,,10627.35,2400.51,747.24,28811.47,1239.81,294.05,114.26,90.42,30,0,16555.38,1,65618.08,1909.82,,2020-06-04,0-1
4317.05,588.02,306.24,45506.63,741.92,2384.41,547.57,11,1,290.47,1672.3,31.07,2372.53,2223.99,1668.83,1,,11113.15,2366.87,778.39,29551.41,1314.82,322.59,123.14,97.52,30,0,16727.17,1,67521.72,2071.42,,2020-06-05,0-1
4712.22,636.17,317.87,47193.23,745.83,2572.95,544.57,11,1,312.98,1710.44,33.64,2353.56,2279.88,1704.28,1,,11583.67,2348.6,812.15,30295.29,1388.47,347.34,132.18,105.25,30,0,16884.08,1,69422.53,2249.02,,2020-06-06,0-1
5139.66,688.63,328.76,48914.83,749.69,2778.2,542.51,11,1,337.42,1745.04,36.46,2345.22,2321.22,1738.05,1,,12037.56,2340.87,848.79,31043.05,1460.33,368.06,141.38,113.67,30,0,17027.73,1,71320.05,2443.33,,2020-06-07,0-1
5682.47,745.74,338.76,50667.78,753.51,3001.65,541.55,11,1,363.98,1775.19,39.54,2450.18,2351.92,1766.77,1,,12472.38,2440.84,888.58,31794.65,1529.83,385.1,150.75,122.84,30,0,17159.35,1,73213.82,2655.06,,2020-06-08,0-1
6267.08,807.85,347.73,52446.34,757.28,3244.9,541.52,11,1,392.86,1799.49,42.92,2525.71,2375.04,1789.57,1,,12885.28,2519.83,931.85,32550.05,1596.32,399.11,160.23,132.82,30,0,17279.88,1,75103.34,2884.88,,2020-06-09,0-1
6891.28,875.4,355.59,54245.49,812.51,3509.61,542.07,11,1,424.26,1818.18,46.61,2554.68,2392.92,1808.81,1,,13273.36,2552.18,979.02,33326.8,1659.19,410.81,169.72,143.68,30,0,17390.09,1,76988.12,3133.36,,2020-06-10,0-1
7553.32,949.68,362.36,56062.54,896.62,3798,542.97,11,1,458.41,1832.94,50.65,2554.11,2407.05,1824.8,1,,13634.52,2550.1,1030.58,34180.94,1717.92,420.74,179.06,155.52,30,0,17490.63,1,78867.69,3400.86,,2020-06-11,0-1
8251.57,1031.28,368.19,57894.08,986.64,4112.9,544.03,11,1,495.6,1845,55.05,2537.95,2418.46,1837.98,1,,13968.68,2533.77,1087.18,35122.09,1772.16,429.3,188.09,168.45,30,0,17582.04,1,80741.55,3687.53,,2020-06-12,0-1
8984.45,1120.09,373.23,59737.79,1082.64,4456.92,547.48,11,1,536.13,1855.11,59.83,2520.91,2427.81,1849.15,1,,14276.88,2518.4,1149.77,36156.3,1821.83,436.78,196.72,182.57,30,0,17664.8,1,82609.24,3993.26,,2020-06-13,0-1
9750.31,1216.23,377.6,61591.66,1184.79,4832.09,561.18,11,1,580.31,1863.34,65.01,2513.33,2435.54,1858.25,1,,14560.2,2510.65,1219.69,37289.5,1866.99,443.38,204.9,197.97,30,0,17739.33,1,84470.29,4317.76,,2020-06-14,0-1
10547.37,1319.75,381.37,63453.45,1293.36,5240.33,570.08,11,1,628.47,1869.33,70.56,2510.37,2441.95,1864.98,1,,14819.35,2508.32,1298.78,38528.1,1907.82,449.24,212.61,214.72,30,0,17806.02,1,86324.23,4660.64,,2020-06-15,0-1
11373.78,1333.27,384.87,65321.19,1332.67,5683.63,576.23,11,1,680.89,1874.43,76.43,2514.31,2447.31,1870.7,1,,15055.18,2512.51,1389.24,39878.91,1944.61,454.73,219.85,232.89,30,0,17865.18,1,88170.65,5021.36,,2020-06-16,0-1
12228.61,1330.66,388.72,67196.38,1330.12,6171.62,582.25,11,1,737.99,1884.12,82.58,2529.67,2452.16,1880.92,1,,15271.4,2528.11,1493.89,41357.46,1978.15,460.51,226.73,252.92,30,0,17917.22,1,90009.68,5399.76,,2020-06-17,0-1
13111.43,1329.75,392.75,69085.67,1329.26,6734.68,588.28,11,1,800.88,1901.71,89.06,2555.24,2463.62,1898.97,1,,15476.14,2553.91,1616.21,43003.16,2009.34,466.21,233.39,276.16,30,0,17963.95,1,91842.5,5796.1,,2020-06-18,0-1
14021.34,1329.66,396.67,70996.51,1329.22,7422.79,593.53,11,1,872.04,1925.88,96,2584.89,2478.05,1923.54,1,,15677.58,2583.76,1759.42,44881.84,2038.73,471.2,239.85,285.71,30,0,18007.08,1,93670.3,6210.86,,2020-06-19,0-1
14956.89,1329.3,400.44,72933.94,1328.91,8295.94,597.72,11,1,955.59,1953.74,103.38,2613.16,2490.26,1951.77,1,,15880.81,2612.2,1926.46,47078.45,2066.63,475.15,245.97,285.56,30,0,18047.16,1,95493.56,6644.55,,2020-06-20,0-1
15916.33,1328.33,404.19,74900.46,1327.98,9407.56,600.89,11,1,1056.91,1982.88,110.92,2837.56,2500.55,1981.18,1,,16087.9,2828.51,2120.34,49681.1,2093.31,478.05,251.64,285.18,30,0,18084.04,1,97312.27,7097.51,,2020-06-21,0-1
16897.69,1326.78,407.94,76894.83,1326.47,10762.75,603.09,11,1,1181.35,2007.58,118.25,3275.14,2509.11,2006.16,1,,16296.98,3267.8,2344.22,52735.57,2119.01,480.11,256.82,284.48,30,0,18117.4,1,99126.21,7569.99,,2020-06-22,0-1
17898.86,1324.74,411.41,78908.5,1324.46,12245.16,604.41,11,1,1330.75,2019.71,125.1,3539.49,2516.06,2018.51,1,,16499.36,3533.76,2601.1,56158.46,2143.75,481.58,261.57,283.54,30,0,18147,1,101008.99,8062.22,,2020-06-23,0-1
18917.47,1322.25,414,80925.53,1322,13595.16,604.96,11,1,1498.49,2013.45,131.41,3481.91,2521.5,2012.46,1,,16680.73,3477.56,2893.7,59691.91,2167.07,482.69,265.94,282.52,30,0,18172.6,1,103379.56,8574.4,,2020-06-24,0-1
19950.97,1319.34,415.18,82930.09,1319.12,14574.17,604.91,11,1,1668.03,1997.77,137.29,3258.56,2525.46,1996.92,1,,16828.99,3255.23,3199.05,63053.79,2188.01,483.6,270.01,281.47,30,0,18193.99,1,105748.25,9106.44,,2020-06-25,0-1
20996.53,1316.04,415.12,84920.49,1315.84,15233.46,604.43,11,1,1821.55,1985.28,142.86,3122.96,2527.99,1984.55,1,,16947.17,3120.31,3546.61,65306.23,2205.57,484.43,273.86,280.44,30,0,18210.98,1,108113.8,9657.73,,2020-06-26,0-1
22051.15,1312.4,414.2,86900.28,1312.22,15709.71,605.31,11,1,1905.16,1975.85,148.15,3069.63,2529.11,1975.23,1,,17042.33,3067.46,3905.89,66893.31,2219.23,485.22,277.54,279.44,30,0,18223.51,1,110475.09,10227.26,,2020-06-27,0-1
23111.7,1308.48,412.8,88871.09,1308.32,15814.47,602.66,11,1,1904.47,1966.99,153.13,3045.92,2528.86,1966.44,1,,17118.72,3044.11,4304.42,68465.34,2228.86,486.01,281.01,278.53,30,0,18244.43,1,112831.2,10813.6,,2020-06-28,0-1
24175.05,1304.37,411.25,90832.99,1304.23,15855.01,601.51,11,1,1902.67,1957.65,152.99,3027.75,2527.28,1957.18,1,,17178.47,3026.24,4741.8,70021.57,2234.66,486.8,284.22,277.73,30,0,18257.58,1,115181.36,11414.93,,2020-06-29,0-1
25238.07,1300.14,409.77,92785.42,1300.01,15875.87,600.24,11,1,1899.72,1948.02,152.58,3014.34,2524.45,1947.61,1,,17222.64,3013.07,5216.36,71561.8,2237.04,487.59,287.11,277.04,30,0,18262.78,1,117524.97,12029.05,,2020-06-30,0-1
26297.8,1295.87,408.47,94728.06,1295.75,15877.97,598.83,11,1,1895.64,1937.93,152.19,2999.97,2520.42,1937.57,1,,17252.4,2998.88,5725.44,73086.3,2236.49,488.36,289.7,276.49,30,0,18302.62,1,119861.54,12653.52,,2020-07-01,0-1
27351.47,1291.61,407.36,96660.5,1291.5,15862.17,597.28,11,1,1890.46,1927.61,151.78,2986.93,2515.26,1927.29,1,,17268.59,2986,6265.68,74595.65,2233.48,490.77,292.03,276.08,30,0,18367.57,1,122190.68,13285.75,,2020-07-02,0-1
28396.54,1287.42,406.42,98582.55,1287.33,15829.27,595.58,11,1,1884.21,1916.99,151.35,2972.48,2509.06,1916.71,1,,17272.2,2971.68,6833.32,76090.57,2228.41,493.34,294.14,275.81,30,0,18415.42,1,124512.09,13923.2,,2020-07-03,0-1
29430.75,1283.35,405.61,100493.91,1283.27,15771.93,593.71,11,1,1876.98,1906.25,150.89,2959.37,2501.9,1906,1,,17264.01,2958.67,7424.38,77571.89,2221.59,495.8,296.05,275.67,30,0,18447.57,1,126825.55,14563.36,,2020-07-04,0-1
30452.13,1279.44,404.92,102394.45,1279.36,15681.45,591.65,11,1,1868.84,1895.24,150.37,2944.11,2493.87,1895.01,1,,17244.92,2943.49,8034.9,79040.42,2213.27,498.14,297.79,275.66,30,0,18465.42,1,129130.86,15203.89,,2020-07-05,0-1
31459,1275.7,404.32,104283.94,1275.63,15584,589.37,11,1,1859.88,1884.12,149.78,2929.77,2485.07,1883.92,1,,17215.63,2929.23,8661.01,80496.96,2203.66,500.37,299.37,275.78,30,0,18470.24,1,131427.89,15842.61,,2020-07-06,0-1
32449.99,1272.18,403.8,106162.22,1272.12,15479.38,586.84,11,1,1850.19,1872.79,149.12,2914.4,2475.6,1872.62,1,,17176.88,2913.92,9299.05,81942.25,2192.95,502.45,300.8,276.01,30,0,18463.27,1,133716.53,16477.6,,2020-07-07,0-1
33423.96,1268.89,403.34,108029.12,1268.83,15367.37,584.04,11,1,1839.87,1861.29,148.36,2898.53,2465.56,1861.13,1,,17129.31,2898.11,9945.65,83377.01,2181.28,504.39,302.08,276.34,30,0,18445.62,1,135996.71,17107.15,,2020-07-08,0-1
34380.05,1265.83,402.92,109884.43,1265.78,15247.69,580.91,11,1,1829.01,1849.59,147.49,2882.31,2455.06,1849.46,1,,17073.53,2881.94,10597.74,84801.93,2168.79,506.18,303.2,276.76,30,0,18418.36,1,138268.36,17729.8,,2020-07-09,0-1
35317.64,1263.02,402.54,111727.98,1262.97,15120.01,577.42,11,1,1817.71,1837.71,146.51,2865.8,2444.21,1837.59,1,,17010.1,2865.47,11252.6,86217.63,2155.6,507.8,304.17,277.26,30,0,18382.52,1,140531.44,18344.33,,2020-07-10,0-1
36236.28,1260.45,402.17,113559.53,1260.41,14983.94,575.48,11,1,1806.03,1825.61,145.41,2848.97,2433.11,1825.5,1,,16939.52,2848.68,11907.85,87624.72,2141.84,509.25,304.98,277.82,30,0,18339,1,142785.92,18949.74,,2020-07-11,0-1
37135.73,1258.12,401.81,115378.88,1258.08,14830.29,574.11,11,1,1794.06,1813.28,144.17,2831.75,2421.86,1813.18,1,,16862.28,2831.49,12561.46,89023.79,2127.59,510.52,305.63,278.44,30,0,18288.72,1,145031.78,19545.25,,2020-07-12,0-1
38015.87,1256,401.44,117185.79,1255.97,14641.94,572.67,11,1,1781.86,1800.67,142.79,2813.68,2410.56,1800.59,1,,16778.82,2813.45,13211.68,90415.37,2112.96,511.59,306.1,279.09,30,0,18232.51,1,147268.98,20130.26,,2020-07-13,0-1
38876.74,1254.09,401.03,118979.98,1254.06,14437.29,571.15,11,1,1769.49,1787.82,141.26,2795.63,2399.3,1787.74,1,,16689.52,2795.43,13857.08,91799.99,2098.01,512.47,306.4,279.76,30,0,18171.16,1,149497.49,20704.33,,2020-07-14,0-1
39718.47,1252.36,400.57,120761.19,1252.33,14216.12,569.53,11,1,1757,1774.69,139.58,2777.16,2388.17,1774.62,1,,16594.77,2776.98,14496.54,93178.11,2082.82,513.15,306.52,280.45,30,0,18105.43,1,151717.26,21267.19,,2020-07-15,0-1
40541.28,1250.78,400.04,122529.12,1250.75,13978.31,567.79,11,1,1744.43,1761.27,137.73,2758.42,2377.22,1761.21,1,,16494.92,2758.26,15129.1,94550.15,2067.45,513.63,306.46,281.13,30,0,18036.02,1,153928.22,21818.67,,2020-07-16,0-1
41345.45,1249.32,399.42,124283.51,1249.29,13723.98,566.34,11,1,1731.8,1747.56,135.72,2739.36,2366.52,1747.51,1,,16390.31,2739.22,15708.67,95916.49,2051.95,513.91,306.21,281.8,30,0,17963.56,1,156130.28,22358.7,,2020-07-17,0-1
42131.32,1247.96,398.7,126024.05,1247.93,13453.52,566.95,11,1,1719.14,1733.57,133.54,2720.01,2356.13,1733.53,1,,16281.27,2719.89,16251.88,97277.44,2036.35,513.99,305.78,282.45,30,0,17888.65,1,158323.33,22887.31,,2020-07-18,0-1
42899.27,1246.66,397.86,127750.47,1246.64,13167.63,567.43,11,1,1706.46,1719.31,131.2,2700.37,2346.08,1719.27,1,,16168.11,2700.27,16781.99,98633.25,2020.68,513.87,305.17,283.06,30,0,17811.8,1,160507.22,23404.57,,2020-07-19,0-1
43649.7,1243.66,396.89,129462.5,1243.66,12867.34,567.76,11,1,1691.06,1704.79,128.69,2680.42,2336.39,1704.76,1,,16051.15,2680.33,17298.96,99984.12,2004.98,513.56,304.37,283.62,30,0,17733.47,1,162681.77,23910.64,,2020-07-20,0-1
44383.04,1203.2,395.79,131159.9,1203.2,12553.93,567.93,11,1,1656.34,1690.03,126.01,2660.14,2327.09,1690,1,,15930.71,2660.06,17802.82,101330.18,1989.25,513.07,303.4,283.51,30,0,17654.04,1,164846.77,24405.68,,2020-07-21,0-1
45099.69,1162.83,394.53,132842.43,1162.83,12228.86,567.95,11,1,1620.6,1675.04,123.18,2639.48,2318.18,1675.01,1,,15807.08,2639.42,18293.66,102671.53,1973.51,512.39,302.25,282.36,30,0,17573.83,1,167001.95,24889.92,,2020-07-22,0-1
45800.11,1122.8,393.12,134509.85,1122.8,11893.74,567.79,11,1,1583.9,1659.82,120.21,2618.41,2309.67,1659.79,1,,15680.55,2618.35,18710.24,104008.21,1957.76,511.55,300.94,276.77,30,0,17502.06,1,169147.04,25363.59,,2020-07-23,0-1
46484.71,1083.28,391.56,136161.94,1083.28,11550.2,567.46,11,1,1546.31,1644.37,117.1,2596.84,2301.55,1644.35,1,,15551.37,2596.79,19011.04,105340.21,1942.01,510.54,299.48,270.96,30,0,17442.14,1,171281.7,25826.92,,2020-07-24,0-1
47153.9,1044.41,389.85,137798.47,1044.41,11199.91,566.96,11,1,1507.89,1628.69,113.88,2574.69,2293.8,1628.67,1,,15419.79,2574.65,19306.59,106667.51,1926.26,509.38,297.87,264.97,30,0,17381.86,1,173405.56,26280.17,,2020-07-25,0-1
47808.11,1006.24,387.97,139419.21,1006.24,10844.59,566.28,11,1,1468.74,1612.79,110.55,2551.87,2286.4,1612.77,1,,15286,2551.83,19596.98,107990.03,1910.5,508.07,296.12,258.82,30,0,17321.63,1,175518.23,26723.62,,2020-07-26,0-1
48447.72,968.84,385.94,141023.93,968.84,10486.08,565.42,11,1,1428.94,1596.65,107.15,2528.25,2279.34,1596.63,1,,15150.2,2528.22,19882.31,109307.68,1894.72,506.62,294.25,252.54,30,0,17272.9,1,177619.26,27157.52,,2020-07-27,0-1
49073.11,927.76,383.76,142612.4,927.76,10126.38,564.37,11,1,1388.6,1580.29,103.69,2503.73,2272.58,1580.28,1,,15012.54,2503.71,20162.65,110620.34,1878.92,505.04,292.25,246.17,30,0,17232.01,1,179708.17,27582.12,,2020-07-28,0-1
49684.65,883.58,381.43,144184.41,883.52,9767.62,563.14,11,1,1347.86,1563.72,100.2,2478.17,2266.09,1563.7,1,,14873.19,2478.15,20438.1,111927.87,1863.09,503.33,290.15,239.71,30,0,17191.37,1,181784.46,27997.7,,2020-07-29,0-1
50282.68,855.53,378.97,145740.65,869.37,9411.95,561.73,11,1,1306.88,1547.7,96.76,2451.42,2259.86,1549.24,1,,14732.57,2451.41,20708.74,113230.11,1847.23,501.5,287.94,233.21,30,0,17150.94,1,183847.57,28404.5,,2020-07-30,0-1
50867.54,831.24,376.39,147283.39,871.59,9061.36,560.13,11,1,1265.85,1531.93,93.45,2423.35,2253.85,1536.21,1,,14591.24,2423.34,20974.64,114526.9,1831.33,499.55,285.66,226.7,30,0,17110.68,1,185896.92,28802.76,,2020-07-31,0-1
51439.55,783.62,373.69,148812.92,873.79,8717.54,558.34,11,1,1224.98,1514.27,90.19,2393.8,2248.02,1522.78,1,,14449.11,2393.79,21235.88,115818.04,1815.4,497.49,283.29,220.22,30,0,17070.54,1,187931.88,29192.75,,2020-08-01,0-1
51999.01,740.37,370.84,150328.81,875.96,8381.75,556.35,11,1,1184.48,1496.54,86.97,2362.63,2242.37,1508.94,1,,14305.12,2362.62,21492.53,117103.33,1799.42,495.32,280.83,213.69,30,0,17030.49,1,189951.78,29574.67,,2020-08-02,0-1
52546.2,703.08,367.86,151830.64,878.12,8054.8,554.17,11,1,1144.52,1478.75,83.81,2329.68,2236.84,1494.64,1,,14159.58,2329.67,21744.67,118382.54,1783.37,493.05,278.3,207.22,30,0,16990.46,1,191955.93,29948.76,,2020-08-03,0-1
53081.39,669.33,364.77,153317.93,880.25,7737.14,551.79,11,1,1105.25,1460.77,80.71,2294.81,2231.44,1479.85,1,,14012.65,2294.81,21992.35,119655.45,1767.23,490.67,275.7,200.87,30,0,16950.44,1,193943.57,30315.21,,2020-08-04,0-1
53604.84,631.75,361.58,154790.18,882.36,7429.05,549.21,11,1,1066.77,1442.13,77.63,2257.9,2226.12,1464.58,1,,13864.15,2257.89,22235.64,120921.8,1750.99,488.18,273.03,194.75,30,0,16910.36,1,195913.93,30674.21,,2020-08-05,0-1
54116.8,595.62,358.29,156246.93,884.44,7130.78,546.41,11,1,1029.14,1423.03,74.56,2218.82,2220.87,1448.82,1,,13713.83,2218.81,22474.58,122181.32,1734.67,485.59,270.28,188.92,30,0,16870.18,1,197866.19,31025.96,,2020-08-06,0-1
54617.5,564.71,354.89,157688.1,876.8,6843.52,543.39,11,1,992.36,1403.87,71.57,2177.49,2215.68,1433.76,1,,13561.71,2177.49,22671.53,123433.72,1718.24,482.89,267.46,183.28,30,0,16829.87,1,199799.47,31370.62,,2020-08-07,0-1
55107.16,538,351.38,159114.45,878.88,6568.2,540.15,11,1,956.49,1384.62,68.7,2133.88,2210.51,1418.85,1,,13407.97,2133.87,22745.25,124678.7,1701.69,480.08,264.59,177.78,30,0,16789.38,1,201712.88,31708.36,,2020-08-08,0-1
55585.98,514.5,347.77,160525.61,880.95,6304.36,536.68,11,1,921.52,1364.93,65.95,2087.98,2205.37,1403.39,1,,13252.62,2087.97,22815.93,125915.92,1685.01,477.15,261.67,172.41,30,0,16748.66,1,203605.47,32039.34,,2020-08-09,0-1
56054.18,493.35,344.05,161921.05,882.99,6050.71,532.97,11,1,887.4,1345.09,63.34,2039.86,2200.22,1387.41,1,,13095.61,2039.86,22883.71,127145.02,1668.17,474.11,258.7,167.16,30,0,16707.67,1,205476.29,32363.73,,2020-08-10,0-1
56511.94,473.92,340.24,163300.26,885.01,5808.31,529.02,11,1,854.1,1324.97,60.86,1989.67,2195.07,1370.93,1,,12937.01,1989.67,22948.74,128365.62,1651.17,470.95,255.67,162.04,30,0,16666.38,1,207324.34,32681.66,,2020-08-11,0-1
56959.44,455.73,336.34,164662.75,887.01,5577.92,524.8,11,1,821.65,1304.67,58.51,1973.51,2189.89,1354,1,,12776.83,1973.49,23011.19,129577.32,1633.99,467.66,252.61,157.02,30,0,16624.73,1,209148.6,32993.27,,2020-08-12,0-1
57396.86,438.5,332.36,166008.11,888.99,5359.66,520.33,11,1,790.09,1284.14,56.27,1966.56,2184.67,1336.66,1,,12615.09,1966.55,23071.16,130779.65,1616.63,464.24,249.49,152.13,30,0,16582.69,1,210948.06,33298.69,,2020-08-13,0-1
57824.35,422.08,328.29,167335.96,890.95,5153.06,515.59,11,1,759.5,1263.41,54.14,1959.35,2179.41,1318.97,1,,12451.79,1959.34,23128.79,131972.14,1599.09,460.68,246.34,147.34,30,0,16540.21,1,212721.68,33598.05,,2020-08-14,0-1
58242.08,406.35,324.16,168646.06,892.89,4957.47,510.58,11,1,729.93,1242.69,52.11,1951.86,2174.09,1301.41,1,,12286.99,1951.85,23184.19,133154.26,1581.36,456.97,243.15,142.68,30,0,16497.25,1,214468.46,33891.46,,2020-08-15,0-1
58650.2,391.22,319.97,169939.29,894.81,4772.15,505.29,11,1,701.43,1222.65,50.16,1944.09,2168.7,1285.26,1,,12121.4,1944.08,23237.45,134325.44,1563.46,453.11,239.92,138.14,30,0,16453.76,1,216187.41,34179.02,,2020-08-16,0-1
59048.85,376.66,315.73,171216.92,896.71,4596.32,499.73,11,1,674.05,1202.2,48.29,1936.01,2163.22,1269.89,1,,11955.08,1936.01,23288.66,135485.08,1545.4,449.08,236.66,133.73,30,0,16409.7,1,217877.6,34460.85,,2020-08-17,0-1
59438.17,362.62,311.44,172479.12,898.6,4429.22,493.88,11,1,647.79,1180.94,46.49,1927.62,2157.66,1254.37,1,,11787.65,1927.61,23337.91,136632.49,1527.18,444.88,233.38,129.45,30,0,16365.01,1,219538.13,34737.05,,2020-08-18,0-1
59818.29,349.06,307.09,173725.7,900.46,4270.11,487.77,11,1,622.65,1159.32,44.77,1918.89,2151.99,1238.73,1,,11618.61,1918.89,23385.26,137766.96,1508.8,440.51,230.07,125.3,30,0,16319.66,1,221168.2,35007.7,,2020-08-19,0-1
60189.35,335.97,302.69,174956.59,902.3,4118.33,481.38,11,1,598.63,1137.81,43.11,1909.82,2146.21,1223.09,1,,11448.08,1909.81,23430.8,138887.7,1490.27,435.95,226.72,121.3,30,0,16273.59,1,222767.06,35272.9,,2020-08-20,0-1
60551.48,323.32,298.25,176173.21,904.13,3973.26,474.74,11,1,575.68,1117.69,41.51,1900.36,2140.31,1210.25,1,,11276.91,1900.36,23474.6,139993.88,1471.58,431.19,223.36,117.43,30,0,16226.74,1,224334.1,35532.72,,2020-08-21,0-1
